-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  12.4996   Longitude 74.9869 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.21 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS2M,PRECTOTCORR
2012,5,4,28.19,74.81,2.67,0.58
2012,5,5,27.89,73.69,2.66,0.29
2012,5,6,27.67,75.44,3.2,0.4
2012,5,7,27.87,74.69,3.52,0.08
2012,5,8,28.17,75.69,3.14,0.09
2012,5,9,28.37,75.44,2.89,0.63
2012,5,10,28.04,79.44,2.97,1.49
2012,5,11,27.67,83.06,2.7,3.43
2012,5,12,26.85,85.5,2.46,3.49
2012,5,13,27.8,80.88,3.05,1.44
2012,5,14,28.08,80.88,3.1,1.52
2012,5,15,27.99,78.56,2.3,1.24
2012,5,16,28.46,76.69,2.26,0.59
2012,5,17,28.48,77.88,2.66,0.52
2012,5,18,28.76,77.62,3.11,0.31
2012,5,19,28.62,78.0,3.62,0.64
2012,5,20,28.41,80.75,3.06,0.57
2012,5,21,28.36,77.94,3.12,0.53
2012,5,22,27.85,78.31,2.74,0.82
2012,5,23,28.22,79.5,2.41,0.22
2012,5,24,28.6,77.12,3.02,0.44
2012,5,25,28.88,72.75,3.39,0.35
2012,5,26,28.87,73.12,3.48,1.15
2012,5,27,28.49,77.69,3.65,1.38
2012,5,28,28.98,73.56,3.57,0.76
2012,5,29,28.74,74.94,3.36,0.72
2012,5,30,28.48,76.62,3.55,0.45
2012,5,31,28.4,77.12,2.83,2.42
2012,6,1,28.2,80.25,2.09,3.82
2012,6,2,28.27,82.81,2.5,7.55
2012,6,3,28.34,83.06,3.05,11.54
2012,6,4,27.73,83.81,3.54,19.5
2012,6,5,27.15,85.0,3.08,34.42
2012,6,6,27.36,84.0,3.44,25.34
2012,6,7,26.98,76.12,3.02,15.03
2012,6,8,27.45,81.06,2.45,19.5
2012,6,9,27.58,86.12,3.55,16.86
2012,6,10,27.69,82.88,3.5,8.57
2012,6,11,27.36,82.81,3.38,15.3
2012,6,12,27.0,85.31,3.48,39.41
2012,6,13,26.83,78.69,2.86,16.99
2012,6,14,26.2,82.62,2.72,24.31
2012,6,15,26.57,84.88,2.71,11.71
2012,6,16,26.75,85.69,3.3,23.54
2012,6,17,25.94,91.69,3.68,101.78
2012,6,18,26.43,92.69,4.43,97.22
2012,6,19,26.57,91.19,3.2,60.36
2012,6,20,26.7,88.56,3.41,32.92
2012,6,21,26.69,87.44,3.31,31.79
2012,6,22,26.52,89.0,3.16,18.69
2012,6,23,26.58,87.38,2.88,6.58
2012,6,24,26.86,85.75,3.0,13.85
2012,6,25,26.95,86.44,2.65,8.0
2012,6,26,26.6,87.94,3.07,26.17
2012,6,27,25.74,87.06,2.69,30.47
2012,6,28,25.51,85.5,3.11,32.64
2012,6,29,25.66,86.44,3.44,56.03
2012,6,30,25.62,86.94,3.86,21.58
2012,7,1,25.01,87.19,3.36,38.32
2012,7,2,26.05,90.06,4.2,49.82
2012,7,3,26.44,89.56,4.13,30.69
2012,7,4,26.39,88.56,3.28,17.74
2012,7,5,26.47,88.44,2.76,9.32
2012,7,6,26.66,87.62,2.88,6.0
2012,7,7,26.88,86.0,3.37,17.71
2012,7,8,26.82,88.19,3.32,19.33
2012,7,9,26.63,91.81,3.72,40.43
2012,7,10,26.32,90.44,3.98,40.72
2012,7,11,25.71,88.94,3.66,23.55
2012,7,12,26.24,86.69,3.46,18.49
2012,7,13,26.15,89.12,2.8,12.08
2012,7,14,26.39,88.06,3.54,23.82
2012,7,15,26.51,87.06,3.09,21.62
2012,7,16,26.48,87.06,2.96,9.8
2012,7,17,26.12,86.94,2.69,15.1
2012,7,18,26.03,86.69,2.66,14.16
2012,7,19,26.43,86.69,3.1,11.21
2012,7,20,26.52,88.25,3.8,14.32
2012,7,21,26.51,87.56,4.45,32.43
2012,7,22,26.37,89.0,4.45,28.92
2012,7,23,26.35,89.06,3.71,11.5
2012,7,24,26.24,89.94,3.12,12.31
2012,7,25,26.24,91.19,2.87,13.72
2012,7,26,26.17,91.5,3.14,28.1
2012,7,27,25.95,91.06,3.11,18.83
2012,7,28,25.94,90.75,2.91,14.45
2012,7,29,26.34,88.06,3.42,8.36
2012,7,30,26.38,86.81,3.46,7.48
2012,7,31,26.37,85.12,3.32,10.67
2012,8,1,26.55,83.38,2.75,5.71
2012,8,2,26.39,84.81,3.27,8.42
2012,8,3,26.26,87.25,3.76,13.13
2012,8,4,26.31,88.69,3.6,15.35
2012,8,5,26.1,90.75,2.98,20.32
2012,8,6,26.04,90.12,3.23,58.68
2012,8,7,25.69,88.75,3.38,47.68
2012,8,8,25.92,86.69,3.11,55.63
2012,8,9,25.52,90.19,2.76,50.74
2012,8,10,26.1,90.0,3.5,85.64
2012,8,11,26.07,89.62,3.98,62.43
2012,8,12,25.6,89.06,3.34,80.37
2012,8,13,25.83,85.12,2.19,12.89
2012,8,14,26.14,87.0,2.05,5.59
2012,8,15,25.95,88.06,2.62,4.76
2012,8,16,25.92,90.0,2.85,14.82
2012,8,17,25.73,90.69,4.25,27.55
2012,8,18,25.54,89.0,4.12,19.8
2012,8,19,25.93,87.38,3.2,4.51
2012,8,20,25.86,86.75,2.62,2.72
2012,8,21,26.05,87.5,2.5,2.02
2012,8,22,25.94,88.19,1.54,2.28
2012,8,23,26.16,85.56,1.56,3.19
2012,8,24,26.29,86.69,1.66,7.43
2012,8,25,25.58,91.94,2.78,62.5
2012,8,26,25.44,89.31,3.33,60.84
2012,8,27,25.97,88.19,3.17,40.07
2012,8,28,26.15,88.31,3.3,45.83
2012,8,29,25.27,91.81,4.55,49.96
2012,8,30,25.56,90.69,4.05,66.09
2012,8,31,25.58,92.0,4.14,45.33
2012,9,1,25.57,90.5,3.52,34.33
2012,9,2,26.01,90.5,3.1,28.57
2012,9,3,25.72,91.0,4.03,52.92
2012,9,4,25.9,91.06,3.53,40.46
2012,9,5,25.89,88.94,2.7,11.24
2012,9,6,25.91,90.81,2.38,16.55
2012,9,7,25.7,91.62,2.39,18.44
2012,9,8,25.82,89.19,2.92,14.2
2012,9,9,25.15,90.31,3.13,10.7
2012,9,10,25.18,91.62,2.61,11.19
2012,9,11,25.64,89.81,2.33,15.87
2012,9,12,25.77,89.81,2.34,14.95
2012,9,13,26.05,89.12,2.36,7.54
2012,9,14,26.01,88.88,2.61,12.39
2012,9,15,26.22,88.81,2.95,12.44
2012,9,16,26.51,85.25,3.07,13.7
2012,9,17,26.43,86.31,2.95,10.18
2012,9,18,26.27,85.19,2.3,26.93
2012,9,19,26.24,83.69,2.04,2.96
2012,9,20,26.18,83.38,1.91,0.26
2012,9,21,26.12,80.56,1.56,0.03
2012,9,22,26.28,79.88,1.66,0.11
2012,9,23,25.75,83.5,2.23,0.12
2012,9,24,25.76,83.69,2.47,0.11
2012,9,25,25.65,84.75,2.52,0.1
2012,9,26,26.15,84.88,3.1,0.28
2012,9,27,26.48,84.06,3.19,0.99
2012,9,28,26.44,86.31,3.23,2.21
2012,9,29,26.73,84.75,2.41,2.73
2012,9,30,26.05,88.44,2.28,15.32
2012,10,1,26.43,88.62,2.9,14.77
2012,10,2,26.32,85.94,3.72,26.16
2012,10,3,25.99,81.5,2.84,4.49
2012,10,4,26.19,83.94,2.36,2.65
2012,10,5,26.48,83.81,1.61,1.87
2012,10,6,26.66,84.75,1.66,0.86
2012,10,7,26.85,85.19,2.27,2.54
2012,10,8,27.08,82.69,2.41,10.71
2012,10,9,26.6,83.81,2.59,4.45
2012,10,10,26.77,85.56,2.83,2.91
2012,10,11,26.94,82.5,2.52,1.94
2012,10,12,26.61,79.0,1.93,2.97
2012,10,13,26.61,83.88,1.15,3.08
2012,10,14,27.16,79.19,0.88,20.03
2012,10,15,26.33,84.56,1.7,7.61
2012,10,16,26.58,84.56,1.73,3.47
2012,10,17,26.76,79.75,1.62,3.68
2012,10,18,27.07,73.94,1.38,2.01
2012,10,19,27.51,77.38,1.2,6.75
2012,10,20,27.12,79.56,1.08,15.73
2012,10,21,25.21,84.69,1.62,14.42
2012,10,22,26.55,89.25,2.34,17.46
2012,10,23,27.05,80.44,1.68,3.64
2012,10,24,27.23,80.69,1.2,4.8
2012,10,25,26.8,84.0,1.38,4.64
2012,10,26,26.98,83.0,1.42,7.79
2012,10,27,27.19,79.12,1.88,3.55
2012,10,28,27.12,73.69,1.77,1.65
2012,10,29,27.02,77.31,1.83,1.89
2012,10,30,26.72,80.31,1.12,0.54
2012,10,31,26.54,77.5,1.54,18.09
2012,11,1,25.51,88.31,5.17,32.52
2012,11,2,26.15,83.31,2.79,25.72
2012,11,3,26.23,82.06,2.08,12.3
2012,11,4,26.12,82.94,1.89,14.51
2012,11,5,26.17,81.0,1.95,9.48
2012,11,6,26.71,78.94,1.59,2.21
2012,11,7,26.36,84.94,1.85,0.47
2012,11,8,26.9,83.69,1.83,5.26
2012,11,9,26.19,87.38,1.87,6.47
2012,11,10,27.0,82.94,1.36,6.11
2012,11,11,26.68,83.56,1.41,3.91
2012,11,12,26.64,83.25,1.58,12.33
2012,11,13,26.73,80.75,1.62,2.5
2012,11,14,26.13,67.44,1.88,0.77
2012,11,15,25.26,58.94,1.89,0.0
2012,11,16,25.62,57.19,1.22,0.0
2012,11,17,25.73,62.81,0.95,0.0
2012,11,18,25.85,63.44,0.97,0.0
2012,11,19,25.28,68.25,0.88,0.03
2012,11,20,25.83,73.94,1.06,0.0
2012,11,21,26.37,73.56,1.52,0.0
2012,11,22,27.04,76.38,1.9,0.0
2012,11,23,27.34,82.56,1.96,0.92
2012,11,24,27.08,78.94,1.84,5.02
2012,11,25,27.23,78.19,1.28,1.64
2012,11,26,27.03,75.44,1.49,0.8
2012,11,27,27.17,73.75,1.49,0.32
2012,11,28,26.29,70.5,1.71,0.22
2012,11,29,25.7,69.38,1.94,0.05
2012,11,30,25.51,70.88,1.23,0.02
2012,12,1,25.88,70.44,1.33,0.07
2012,12,2,25.87,70.81,1.43,0.02
2012,12,3,25.73,71.19,2.05,0.05
2012,12,4,26.33,81.88,1.28,3.76
2012,12,5,27.46,79.31,2.01,0.63
2012,12,6,27.76,73.88,1.12,0.04
2012,12,7,27.01,71.19,1.37,0.1
2012,12,8,26.51,71.69,1.49,0.0
2012,12,9,26.48,73.81,1.25,0.02
2012,12,10,26.22,72.44,1.31,0.49
2012,12,11,26.41,74.81,1.6,0.11
2012,12,12,26.07,77.25,1.63,0.05
2012,12,13,25.94,79.56,1.88,0.09
2012,12,14,26.31,76.31,1.75,0.14
2012,12,15,26.12,65.38,1.75,0.24
2012,12,16,25.5,63.38,2.41,0.0
2012,12,17,25.56,66.12,2.42,0.0
2012,12,18,25.91,64.44,1.82,0.0
2012,12,19,25.98,62.94,2.07,0.0
2012,12,20,26.91,67.25,1.98,0.0
2012,12,21,27.45,65.69,1.79,0.0
2012,12,22,26.43,61.06,2.01,0.0
2012,12,23,26.26,62.38,2.06,0.0
2012,12,24,26.61,64.75,1.96,0.0
2012,12,25,26.69,66.62,1.82,0.0
2012,12,26,26.8,68.0,1.92,0.0
2012,12,27,27.24,65.38,1.66,0.0
2012,12,28,27.19,71.69,2.06,0.0
2012,12,29,28.11,71.69,1.84,0.05
2012,12,30,27.38,78.19,1.3,1.93
2012,12,31,27.48,79.0,1.67,1.46
2013,1,1,27.6,77.44,1.91,0.85
2013,1,2,27.43,75.31,1.97,0.13
2013,1,3,27.08,76.38,2.33,0.03
2013,1,4,26.92,76.06,2.53,0.01
2013,1,5,27.15,72.75,2.95,0.0
2013,1,6,26.75,73.62,3.18,0.02
2013,1,7,26.87,71.56,3.09,0.0
2013,1,8,26.97,72.12,2.67,0.0
2013,1,9,27.22,68.5,2.08,0.0
2013,1,10,27.1,68.31,1.96,0.0
2013,1,11,26.6,67.19,2.17,0.0
2013,1,12,26.7,68.38,2.28,0.01
2013,1,13,27.19,59.94,1.73,0.0
2013,1,14,26.44,63.19,2.0,0.0
2013,1,15,26.58,61.56,1.77,0.0
2013,1,16,26.41,63.5,1.78,0.0
2013,1,17,26.16,65.88,1.86,0.0
2013,1,18,26.42,66.06,2.41,0.0
2013,1,19,26.55,66.06,2.44,0.0
2013,1,20,26.72,65.56,2.41,0.0
2013,1,21,26.72,66.88,1.92,0.0
2013,1,22,26.98,62.19,2.52,0.0
2013,1,23,26.76,66.62,2.12,0.0
2013,1,24,26.7,65.69,2.13,0.0
2013,1,25,26.8,63.94,2.4,0.0
2013,1,26,26.96,57.69,2.62,0.0
2013,1,27,26.9,57.25,2.66,0.0
2013,1,28,26.83,63.31,2.23,0.0
2013,1,29,26.9,64.38,2.0,0.0
2013,1,30,27.03,60.0,2.38,0.0
2013,1,31,27.58,61.94,2.82,0.0
2013,2,1,27.77,60.31,2.34,0.01
2013,2,2,27.29,58.19,2.59,0.0
2013,2,3,26.98,64.31,1.9,0.0
2013,2,4,27.08,66.19,1.95,0.01
2013,2,5,27.54,68.88,1.89,0.01
2013,2,6,27.54,72.5,2.5,0.15
2013,2,7,27.87,70.88,3.02,0.51
2013,2,8,27.54,70.56,3.08,0.14
2013,2,9,27.63,67.81,2.62,0.13
2013,2,10,28.59,61.62,2.1,0.17
2013,2,11,28.9,58.94,2.18,0.02
2013,2,12,29.37,55.5,2.09,0.04
2013,2,13,29.78,50.75,1.8,0.0
2013,2,14,28.88,63.06,1.85,1.29
2013,2,15,27.27,78.38,2.26,7.76
2013,2,16,26.81,79.56,2.05,9.24
2013,2,17,26.86,80.44,2.23,13.44
2013,2,18,27.56,70.56,2.84,0.16
2013,2,19,28.33,69.88,2.22,0.03
2013,2,20,28.55,68.75,2.31,0.03
2013,2,21,28.4,67.06,2.48,0.0
2013,2,22,28.34,63.5,2.37,0.0
2013,2,23,28.32,66.69,2.24,0.0
2013,2,24,28.24,69.38,2.2,0.0
2013,2,25,27.86,67.44,2.11,0.0
2013,2,26,28.08,58.62,2.29,0.0
2013,2,27,27.79,68.88,2.63,0.0
2013,2,28,28.03,64.06,2.5,0.0
2013,3,1,28.69,63.81,2.11,0.0
2013,3,2,29.04,53.69,2.11,0.0
2013,3,3,29.21,57.88,1.97,0.0
2013,3,4,29.18,57.0,1.98,0.0
2013,3,5,29.94,59.31,1.77,0.43
2013,3,6,29.75,65.25,1.77,1.8
2013,3,7,28.49,74.38,1.5,10.83
2013,3,8,27.35,80.19,1.79,5.59
2013,3,9,28.8,71.69,1.91,0.92
2013,3,10,28.94,72.75,1.68,0.22
2013,3,11,28.72,74.44,1.87,7.08
2013,3,12,28.1,72.19,1.59,3.26
2013,3,13,29.09,65.75,2.48,0.0
2013,3,14,29.19,65.06,2.65,0.02
2013,3,15,29.56,64.12,2.18,0.2
2013,3,16,28.95,69.25,1.96,0.35
2013,3,17,28.91,70.81,1.97,0.52
2013,3,18,28.8,71.62,2.18,0.51
2013,3,19,29.39,65.69,2.09,0.18
2013,3,20,29.69,66.5,2.55,0.02
2013,3,21,29.72,61.12,2.05,0.05
2013,3,22,29.51,61.06,2.59,0.0
2013,3,23,29.19,64.56,2.55,0.3
2013,3,24,29.48,64.56,2.85,0.28
2013,3,25,29.24,65.75,2.21,0.36
2013,3,26,29.11,68.31,2.6,0.43
2013,3,27,29.61,66.94,2.92,0.27
2013,3,28,29.33,68.88,2.8,0.45
2013,3,29,29.59,65.38,3.4,0.06
2013,3,30,29.32,62.56,3.2,0.0
2013,3,31,29.2,66.31,2.68,0.04
2013,4,1,29.21,67.06,2.49,0.06
2013,4,2,29.29,67.12,2.77,0.23
2013,4,3,29.64,67.38,3.24,0.74
2013,4,4,29.45,67.0,3.52,0.12
2013,4,5,29.44,66.56,3.12,0.4
2013,4,6,29.04,67.94,3.05,0.09
2013,4,7,29.17,66.88,3.41,0.0
2013,4,8,29.83,63.75,3.3,0.0
2013,4,9,29.48,68.38,2.42,0.01
2013,4,10,29.08,70.0,2.11,0.03
2013,4,11,29.49,69.12,2.7,0.03
2013,4,12,29.95,66.69,2.8,0.0
2013,4,13,29.86,68.44,2.32,0.06
2013,4,14,29.56,69.12,2.21,0.09
2013,4,15,29.07,70.94,2.59,0.42
2013,4,16,29.33,65.75,3.27,0.04
2013,4,17,28.96,65.56,3.45,0.0
2013,4,18,28.53,67.0,3.14,0.0
2013,4,19,28.76,63.5,2.91,0.0
2013,4,20,28.53,66.5,3.12,0.01
2013,4,21,28.58,65.56,2.95,0.0
2013,4,22,28.74,68.0,2.71,0.03
2013,4,23,29.39,66.0,2.56,0.73
2013,4,24,29.43,66.94,2.55,1.14
2013,4,25,29.49,71.25,2.55,0.52
2013,4,26,28.77,77.25,2.2,1.86
2013,4,27,28.83,76.69,1.36,3.01
2013,4,28,28.39,81.56,2.16,3.69
2013,4,29,28.78,75.5,2.67,1.25
2013,4,30,29.93,70.88,2.8,0.22
2013,5,1,29.8,73.44,1.77,1.14
2013,5,2,29.4,75.5,1.75,1.0
2013,5,3,28.9,79.25,2.34,3.04
2013,5,4,29.52,73.44,3.25,0.24
2013,5,5,29.26,75.44,2.9,1.52
2013,5,6,29.18,76.0,3.13,2.36
2013,5,7,27.97,76.31,2.6,1.23
2013,5,8,29.26,75.44,2.83,2.53
2013,5,9,29.02,78.62,2.61,1.75
2013,5,10,28.76,79.12,2.72,2.95
2013,5,11,28.87,76.56,2.52,1.63
2013,5,12,27.98,78.81,2.25,3.91
2013,5,13,27.73,80.25,2.83,2.17
2013,5,14,28.8,72.0,4.05,1.09
2013,5,15,28.79,67.94,3.27,0.65
2013,5,16,28.7,68.06,2.52,0.25
2013,5,17,29.36,70.0,2.9,0.1
2013,5,18,28.93,75.0,2.61,3.33
2013,5,19,28.82,79.56,2.37,6.32
2013,5,20,28.94,82.44,2.6,28.03
2013,5,21,28.78,74.38,1.91,5.63
2013,5,22,28.79,77.5,2.47,1.92
2013,5,23,28.9,78.44,2.68,0.83
2013,5,24,29.13,77.0,2.97,0.98
2013,5,25,28.16,82.44,3.43,10.19
2013,5,26,27.46,86.44,3.34,16.08
2013,5,27,27.65,83.81,3.4,12.55
2013,5,28,27.31,81.12,2.97,8.3
2013,5,29,27.44,80.12,3.33,6.34
2013,5,30,27.37,84.19,3.59,28.47
2013,5,31,26.51,86.81,3.0,33.66
2013,6,1,26.51,85.88,4.34,21.27
2013,6,2,26.19,87.69,4.2,53.0
2013,6,3,27.0,86.88,2.86,27.27
2013,6,4,27.46,82.62,2.71,3.28
2013,6,5,27.57,82.5,2.73,15.82
2013,6,6,27.44,85.19,4.05,44.86
2013,6,7,26.48,82.94,4.28,42.46
2013,6,8,26.48,82.56,4.08,48.76
2013,6,9,26.26,84.38,3.23,31.2
2013,6,10,26.6,87.88,3.19,53.18
2013,6,11,26.94,88.44,3.68,59.96
2013,6,12,27.2,89.0,3.67,51.36
2013,6,13,26.95,89.5,3.62,42.39
2013,6,14,27.02,88.62,4.55,40.64
2013,6,15,27.1,89.44,4.82,59.05
2013,6,16,27.18,88.88,4.34,71.03
2013,6,17,26.6,91.88,3.65,85.53
2013,6,18,26.15,90.88,3.93,67.08
2013,6,19,25.99,90.44,4.09,67.79
2013,6,20,26.05,90.94,3.64,22.31
2013,6,21,26.03,92.75,3.45,34.46
2013,6,22,26.01,91.0,3.91,58.76
2013,6,23,26.44,90.0,4.01,55.41
2013,6,24,26.59,90.56,4.5,71.54
2013,6,25,26.81,90.38,4.11,63.47
2013,6,26,26.86,90.75,3.76,62.81
2013,6,27,26.55,90.5,3.38,36.4
2013,6,28,25.98,90.81,3.05,28.03
2013,6,29,26.01,90.31,2.88,12.58
2013,6,30,26.1,89.81,2.95,22.82
2013,7,1,25.59,86.88,3.3,35.38
2013,7,2,25.89,90.0,4.26,87.4
2013,7,3,25.9,90.0,4.83,90.29
2013,7,4,26.38,88.81,4.3,90.5
2013,7,5,26.51,88.31,3.98,54.48
2013,7,6,26.28,85.75,4.19,82.34
2013,7,7,25.87,89.69,4.23,49.05
2013,7,8,25.98,88.56,4.09,49.0
2013,7,9,25.87,90.88,3.54,38.91
2013,7,10,25.59,89.06,3.62,35.32
2013,7,11,25.38,89.75,3.52,33.92
2013,7,12,25.31,87.31,4.59,55.87
2013,7,13,25.62,92.56,3.3,44.46
2013,7,14,25.44,92.88,3.3,29.96
2013,7,15,26.02,90.69,3.7,31.0
2013,7,16,25.74,92.75,3.9,47.75
2013,7,17,25.76,92.12,3.45,22.84
2013,7,18,25.84,89.88,3.88,30.25
2013,7,19,25.44,90.31,4.98,74.74
2013,7,20,25.47,89.38,3.62,72.17
2013,7,21,25.33,90.5,3.95,76.11
2013,7,22,25.66,90.5,3.63,47.59
2013,7,23,25.65,91.31,4.05,51.6
2013,7,24,25.56,90.62,4.85,81.95
2013,7,25,25.5,90.69,4.03,72.84
2013,7,26,25.15,90.31,4.13,65.47
2013,7,27,25.29,88.94,3.68,63.52
2013,7,28,25.23,89.81,3.39,60.42
2013,7,29,25.42,90.06,2.38,19.46
2013,7,30,25.65,91.31,3.3,16.9
2013,7,31,25.9,91.19,3.78,27.9
