Title:,"Time Series, Area-Averaged of Sea Surface Temperature at 11 microns (Day) 8-daily 4 km [MODIS-Aqua ()"
2004-06-01 00:10:00,4.50999975
2004-06-09 00:50:00,5.24499989
2004-06-17 00:10:01,5.44000006
2004-06-25 00:50:00,6
2004-07-03 00:10:01,5.75999975
2004-07-11 00:50:00,6.0999999
2004-07-19 00:10:01,7.875
2004-07-27 00:50:01,8.31499958
2004-08-04 00:10:01,7.36999989
2004-08-12 00:50:01,7.51499987
2004-08-20 00:10:01,7.21000004
2004-08-28 00:50:01,7.41499996
2004-09-05 00:10:00,6.40499973
2004-09-13 00:25:01,5.67000008
2004-09-21 00:10:00,1.02499998
2004-09-29 00:20:01,-32767
2004-10-07 00:10:00,5.63999987
2004-10-15 00:20:01,-32767
2004-10-23 00:10:00,4.90999985
2004-10-31 00:20:01,-32767
2004-11-08 00:10:00,-32767
2004-11-16 00:20:01,-32767
2004-11-24 00:10:00,-32767
2004-12-02 00:20:01,-32767
2004-12-10 00:10:00,-32767
2004-12-18 00:20:00,-32767
2004-12-26 00:10:00,-32767
2005-01-01 00:35:01,-32767
2005-01-09 00:20:00,-32767
2005-01-17 00:35:01,-32767
2005-01-25 00:20:00,-32767
2005-02-02 00:35:01,-32767
2005-02-10 00:20:00,-32767
2005-02-18 00:35:01,-32767
2005-02-26 00:20:00,-32767
2005-03-06 00:35:01,-32767
2005-03-14 00:20:00,4.02999973
2005-03-22 00:35:01,-32767
2005-03-30 00:20:01,-32767
2005-04-07 00:35:01,3.20499992
2005-04-15 00:20:01,4.40999985
2005-04-23 00:55:00,3.97000003
2005-05-01 00:20:01,-32767
2005-05-09 00:55:00,4.43499994
2005-05-17 00:20:01,4.15499973
2005-05-25 00:55:00,4.75999975
2005-06-02 00:20:01,4.94499969
2005-06-10 00:55:01,6.30999994
2005-06-18 00:20:01,-32767
2005-06-26 00:55:01,6.54500008
2005-07-04 00:20:01,7.89499998
2005-07-12 00:55:01,7.61999989
2005-07-20 00:20:01,7.82999992
2005-07-28 00:55:01,7.64499998
2005-08-05 00:20:01,7.73000002
2005-08-13 00:55:01,7.07999992
2005-08-21 00:20:00,-32767
2005-08-29 00:35:01,7.54999971
2005-09-06 00:20:00,-32767
2005-09-14 00:35:01,6.43499994
2005-09-22 00:20:00,-32767
2005-09-30 00:30:01,-32767
2005-10-08 00:20:00,-32767
2005-10-16 00:30:01,-32767
2005-10-24 00:20:01,4.5999999
2005-11-01 00:35:01,-32767
2005-11-09 00:20:00,-32767
2005-11-17 00:35:01,-32767
2005-11-25 00:20:00,-32767
2005-12-03 00:30:01,-32767
2005-12-11 00:20:00,-32767
2005-12-19 00:35:00,-32767
2005-12-27 00:20:01,-32767
2006-01-01 00:00:10,-32767
2006-01-09 00:50:01,-32767
2006-01-17 00:00:01,-32767
2006-01-25 00:50:01,-32767
2006-02-02 00:00:01,-32767
2006-02-10 00:00:01,-32767
2006-02-18 00:00:01,4.5250001
2006-02-26 00:00:01,-32767
2006-03-06 00:05:01,4.01499987
2006-03-14 00:00:01,-32767
2006-03-22 00:05:01,3.30499983
2006-03-30 00:00:01,3.63999987
2006-04-07 00:35:01,4.42000008
2006-04-15 00:00:01,3.97000003
2006-04-23 00:35:01,4.21000004
2006-05-01 00:00:01,4.50500011
2006-05-09 00:35:01,3.87999988
2006-05-17 00:00:01,4.73999977
2006-05-25 00:35:01,4.94000006
2006-06-02 00:00:01,5.58999968
2006-06-10 00:35:01,5.92999983
2006-06-18 00:00:01,6.04500008
2006-06-26 00:35:01,-32767
2006-07-04 00:00:01,-32767
2006-07-12 00:35:01,-32767
2006-07-20 00:00:01,2.55499983
2006-07-28 00:35:01,4.33999968
2006-08-05 00:00:02,-32767
2006-08-13 00:35:02,2.83500004
2006-08-21 00:00:02,7.45499992
2006-08-29 00:35:02,7.51999998
2006-09-06 00:00:02,-32767
2006-09-14 00:05:02,6.94499969
2006-09-22 00:00:02,5.98000002
2006-09-30 00:05:02,5.23499966
2006-10-08 00:00:02,-32767
2006-10-16 00:05:02,-32767
2006-10-24 00:00:02,-32767
2006-11-01 00:05:02,-32767
2006-11-09 00:00:02,-32767
2006-11-17 00:05:02,-32767
2006-11-25 00:00:02,-32767
2006-12-03 00:05:02,-32767
2006-12-11 00:00:02,-32767
2006-12-19 00:05:02,-32767
2006-12-27 00:00:02,-32767
2007-01-01 00:10:01,-32767
2007-01-09 00:25:01,-32767
2007-01-17 00:10:02,-32767
2007-01-25 00:25:01,-32767
2007-02-02 00:10:02,-32767
2007-02-10 00:25:01,3.81999993
2007-02-18 00:10:02,4.03999996
2007-02-26 00:25:02,-32767
2007-03-06 00:10:02,3.59500003
2007-03-14 00:25:02,-32767
2007-03-22 00:10:02,-32767
2007-03-30 00:25:02,3.55499983
2007-04-07 00:10:02,3.65499997
2007-04-15 00:50:02,4.05499983
2007-04-23 00:10:00,3.97000003
2007-05-01 00:50:01,-32767
2007-05-09 00:10:02,-32767
2007-05-17 00:50:02,5.00999975
2007-05-25 00:10:02,4.63000011
2007-06-02 00:50:02,5.5250001
2007-06-10 00:10:02,5.46999979
2007-06-18 00:50:02,5.36999989
2007-06-26 00:10:01,5.40499973
2007-07-04 00:50:02,6.76999998
2007-07-12 00:10:02,-32767
2007-07-20 00:50:02,6.73000002
2007-07-28 00:10:02,6.75999975
2007-08-05 00:50:02,6.55999994
2007-08-13 00:10:02,7.34499979
2007-08-21 00:50:01,5.82999992
2007-08-29 00:10:01,6.63499975
2007-09-06 00:25:00,-32767
2007-09-14 00:10:00,-32767
2007-09-22 00:25:01,-32767
2007-09-30 00:10:00,4.86999989
2007-10-08 00:25:01,-32767
2007-10-16 00:10:01,5.56500006
2007-10-24 00:25:01,-32767
2007-11-01 00:10:01,-32767
2007-11-09 00:25:01,-32767
2007-11-17 00:10:01,-32767
2007-11-25 00:25:01,-32767
2007-12-03 00:10:01,-32767
2007-12-11 00:25:01,-32767
2007-12-19 00:10:01,-32767
2007-12-27 00:25:01,-32767
2008-01-01 00:40:01,-32767
2008-01-17 00:40:01,-32767
2008-01-25 00:25:00,-32767
2008-02-02 00:40:01,-32767
2008-02-10 00:25:01,-32767
2008-02-18 00:40:01,-32767
2008-02-26 00:25:01,2.45000005
2008-03-05 00:40:01,3.13999987
2008-03-13 00:25:01,4.63999987
2008-03-21 00:40:00,-32767
2008-03-29 00:25:01,1.37
2008-04-14 00:25:00,3.05999994
2008-04-22 01:00:01,3.82999992
2008-04-30 00:25:00,3.44499993
2008-05-08 01:00:00,3.375
2008-05-16 00:25:01,3.54999995
2008-05-24 01:00:00,4.27999973
2008-06-01 00:25:01,4.48000002
2008-06-09 01:00:00,5.18499994
2008-06-17 00:25:01,5.5250001
2008-06-25 01:00:01,5.50999975
2008-07-03 00:25:01,6
2008-07-11 01:00:01,6.23000002
2008-07-19 00:25:00,6.08500004
2008-07-27 01:05:01,6.92499971
2008-08-04 00:25:00,6.80999994
2008-08-12 01:05:00,6.5999999
2008-08-20 00:30:01,-32767
2008-08-28 00:45:00,6.5
2008-09-05 00:30:01,6.54500008
2008-09-13 00:45:00,6.3499999
2008-09-21 00:30:00,5.29999971
2008-09-29 00:45:01,5.04500008
2008-10-07 00:30:00,5.125
2008-10-15 00:45:01,-32767
2008-10-23 00:30:01,-32767
2008-10-31 00:45:01,-32767
2008-11-08 00:30:01,-32767
2008-11-16 00:45:01,-32767
2008-11-24 00:30:01,-32767
2008-12-02 00:45:01,-32767
2008-12-10 00:32:47,-32767
2008-12-18 00:45:01,-32767
2008-12-26 00:00:01,-32767
2009-01-01 00:00:01,-32767
2009-01-09 00:10:01,-32767
2009-01-17 00:00:01,-32767
2009-01-25 00:10:01,-32767
2009-02-02 00:00:01,-32767
2009-02-10 00:10:01,3.55999994
2009-02-18 00:00:01,-32767
2009-02-26 00:10:01,3.375
2009-03-06 00:00:01,-32767
2009-03-14 00:10:01,3.30499983
2009-03-22 00:00:01,3.18499994
2009-03-30 00:10:00,3.19999981
2009-04-07 00:00:01,-32767
2009-04-15 00:40:01,-32767
2009-04-23 00:00:00,3.80999994
2009-05-01 00:40:01,3.35500002
2009-05-09 00:00:00,4.73999977
2009-05-17 00:40:00,4.76499987
2009-05-25 00:00:01,4.88499975
2009-06-02 00:40:00,5.33500004
2009-06-10 00:00:01,5.79999971
2009-06-18 00:40:00,5.68499994
2009-06-26 00:00:01,-32767
2009-07-04 00:40:01,6.96499968
2009-07-12 00:00:01,-32767
2009-07-20 00:40:01,-32767
2009-07-28 00:00:01,7.19000006
2009-08-05 00:40:01,6.875
2009-08-13 00:00:00,-32767
2009-08-21 00:40:01,7.84499979
2009-08-29 00:00:00,-32767
2009-09-06 00:10:01,7.28999996
2009-09-14 00:00:01,5.07499981
2009-09-22 00:10:01,6.46999979
2009-09-30 00:00:01,6.01999998
2009-10-08 00:10:01,5.15999985
2009-10-16 00:00:01,-32767
2009-10-24 00:10:01,-32767
2009-11-01 00:00:01,-32767
2009-11-09 00:10:01,-32767
2009-11-17 00:00:01,-32767
2009-11-25 00:10:01,-32767
2009-12-03 00:00:01,-32767
2009-12-11 00:10:01,-32767
2009-12-19 00:00:01,-32767
2009-12-27 00:10:01,-32767
2010-01-01 00:25:01,-32767
2010-01-09 00:15:00,-32767
2010-01-17 00:25:01,-32767
2010-01-25 00:15:00,-32767
2010-02-02 00:25:00,-32767
2010-02-10 00:15:00,-32767
2010-02-18 00:25:00,-32767
2010-02-26 00:15:00,3.22000003
2010-03-06 00:25:01,-32767
2010-03-14 00:15:00,-32767
2010-03-22 00:25:01,-32767
2010-03-30 00:15:00,1.10000002
2010-04-07 00:30:01,3.26999998
2010-04-15 00:15:01,0.784999967
2010-04-23 00:50:00,3.40999985
2010-05-01 00:15:01,4.06999969
2010-05-09 00:50:00,3.38999987
2010-05-17 00:15:01,4.19000006
2010-05-25 00:50:00,4.35500002
2010-06-02 00:10:01,-32767
2010-06-10 00:50:01,4.96000004
2010-06-18 00:10:01,5.83500004
2010-06-26 00:50:01,5.80999994
2010-07-04 00:10:01,6.96499968
2010-07-12 00:50:01,-32767
2010-07-20 00:10:01,-32767
2010-07-28 00:50:01,5.09499979
2010-08-05 00:10:01,2.58500004
2010-08-13 00:50:01,6.65999985
2010-08-21 00:10:00,6.90999985
2010-08-29 00:50:01,6.46000004
2010-09-06 00:10:00,-32767
2010-09-14 00:25:01,6.17000008
2010-09-22 00:10:01,3.12999988
2010-09-30 00:25:01,2.0999999
2010-10-08 00:10:01,5.52999973
2010-10-16 00:25:01,5.21499968
2010-10-24 00:10:01,4.94499969
2010-11-01 00:25:01,-32767
2010-11-09 00:10:01,-32767
2010-11-17 00:25:01,-32767
2010-11-25 00:10:01,-32767
2010-12-03 00:25:01,-32767
2010-12-11 00:10:00,-32767
2010-12-19 00:25:01,-32767
2010-12-27 00:10:00,-32767
2011-01-01 00:25:01,-32767
2011-01-09 00:45:00,-32767
2011-01-17 00:25:01,-32767
2011-01-25 00:45:01,-32767
2011-02-02 00:25:00,-32767
2011-02-10 00:45:01,-32767
2011-02-18 00:25:00,2.97000003
2011-02-26 00:45:01,3.40999985
2011-03-06 00:25:01,-32767
2011-03-14 00:45:01,2.6099999
2011-03-22 00:25:01,-32767
2011-04-07 00:25:01,-32767
2011-04-15 00:45:01,3.36999989
2011-04-23 00:25:01,3.9849999
2011-05-01 01:00:00,3.77999997
2011-05-09 00:25:01,3.60500002
2011-05-17 01:00:01,4.30999994
2011-05-25 00:25:01,4.55499983
2011-06-02 01:00:01,5.44999981
2011-06-10 00:25:01,5.86499977
2011-06-18 01:00:01,6.04999971
2011-06-26 00:25:01,6.80999994
2011-07-04 01:00:01,-32767
2011-07-12 00:25:01,-32767
2011-07-20 01:00:01,6.80999994
2011-07-28 00:25:00,7.25
2011-08-05 01:00:01,7.51999998
2011-08-13 00:25:00,7.5
2011-08-21 00:45:01,6.73000002
2011-08-29 00:25:00,7.27499962
2011-09-06 00:45:01,7.36999989
2011-09-14 00:25:01,7.04500008
2011-09-22 00:40:01,5.46499968
2011-09-30 00:25:01,-32767
2011-10-08 00:40:01,-32767
2011-10-16 00:25:01,-32767
2011-10-24 00:40:01,-32767
2011-11-01 00:25:01,-32767
2011-11-09 00:40:01,-32767
2011-11-17 00:25:01,-32767
2011-11-25 00:40:01,-32767
2011-12-03 00:25:01,-32767
2011-12-11 00:40:01,-32767
2011-12-19 00:25:00,-32767
2011-12-27 00:40:01,-32767
2012-01-01 00:00:00,-32767
2012-01-09 00:10:01,-32767
2012-01-17 00:00:00,-32767
2012-01-25 00:10:01,-32767
2012-02-02 00:00:00,-32767
2012-02-10 00:10:00,-32767
2012-02-18 00:00:00,3.19999981
2012-02-26 00:10:01,-32767
2012-03-05 00:00:00,3.93999982
2012-03-13 00:10:01,1.91999996
2012-03-21 00:00:00,4.5999999
2012-03-29 00:15:01,4.21000004
2012-04-06 00:00:01,3.17499995
2012-04-14 00:40:00,3.61999989
2012-04-22 00:00:01,3.87999988
2012-04-30 00:40:00,4.40499973
2012-05-08 00:00:01,4.40999985
2012-05-16 00:40:00,-32767
2012-05-24 00:00:01,3.62999988
2012-06-01 00:40:01,3.95499992
2012-06-09 00:00:01,5.46499968
2012-06-17 00:40:01,5.13999987
2012-06-25 00:00:01,5.05499983
2012-07-03 00:40:00,5.38000011
2012-07-11 00:00:01,6.38499975
2012-07-19 00:40:00,6.64499998
2012-07-27 00:00:01,7.05999994
2012-08-04 00:40:01,6.70499992
2012-08-12 00:00:01,7.30499983
2012-08-20 00:40:01,7.00499964
2012-08-28 00:00:01,6.57999992
2012-09-05 00:15:00,-32767
2012-09-13 00:00:01,3.68999982
2012-09-21 00:10:00,5.93499994
2012-09-29 00:00:01,5.71499968
2012-10-07 00:10:00,4.38499975
2012-10-15 00:00:01,4.85500002
2012-10-23 00:10:00,-32767
2012-10-31 00:00:01,-32767
2012-11-08 00:10:00,-32767
2012-11-16 00:00:01,-32767
2012-11-24 00:10:01,-32767
2012-12-02 00:00:01,-32767
2012-12-10 00:10:01,-32767
2012-12-18 00:00:01,-32767
2012-12-26 00:10:01,-32767
2013-01-01 00:10:01,-32767
2013-01-09 00:25:01,-32767
2013-01-17 00:10:01,-32767
2013-01-25 00:25:01,-32767
2013-02-02 00:10:01,-32767
2013-02-10 00:25:01,3.48000002
2013-02-18 00:10:01,-32767
2013-02-26 00:25:01,-32767
2013-03-06 00:10:01,-32767
2013-03-14 00:25:01,2.66499996
2013-03-22 00:10:01,2.79499984
2013-03-30 00:25:01,1.745
2013-04-07 00:10:01,3
2013-04-15 00:50:01,3
2013-04-23 00:10:01,3.07999992
2013-05-01 00:50:01,2.87999988
2013-05-09 00:10:01,-32767
2013-05-17 00:50:01,-32767
2013-05-25 00:10:01,3.08999991
2013-06-02 00:50:01,5.2249999
2013-06-10 00:10:01,5.21000004
2013-06-18 00:50:01,5.46499968
2013-06-26 00:10:01,5.83500004
2013-07-04 00:50:01,7.4749999
2013-07-12 00:10:01,7.25999975
2013-07-20 00:50:01,4.13000011
2013-07-28 00:10:01,7.05999994
2013-08-05 00:50:01,7.73499966
2013-08-13 00:10:01,7.12999964
2013-08-21 00:50:01,7.73499966
2013-08-29 00:10:00,7.8499999
2013-09-06 00:25:01,-32767
2013-09-14 00:10:00,6.94499969
2013-09-22 00:25:01,6.65499973
2013-09-30 00:10:00,-32767
2013-10-08 00:25:01,4.8499999
2013-10-16 00:10:00,5.26499987
2013-10-24 00:25:01,-32767
2013-11-01 00:10:00,-32767
2013-11-09 00:25:00,-32767
2013-11-17 00:10:01,-32767
2013-11-25 00:25:00,-32767
2013-12-03 00:10:01,-32767
2013-12-11 00:25:01,-32767
2013-12-19 00:10:01,-32767
2013-12-27 00:25:01,-32767
2014-01-01 00:45:01,-32767
2014-01-09 00:25:00,-32767
2014-01-17 00:45:01,-32767
2014-01-25 00:25:00,-32767
2014-02-02 00:45:01,-32767
2014-02-10 00:25:01,-32767
2014-02-18 00:45:00,3.75499988
2014-02-26 00:25:01,1.48500001
2014-03-06 00:45:01,3.77499986
2014-03-14 00:25:01,-32767
2014-03-22 00:45:01,3.44499993
2014-03-30 00:25:00,-32767
2014-04-07 00:45:01,4.14499998
2014-04-15 00:25:00,3.69499993
2014-04-23 01:00:01,-32767
2014-05-01 00:25:00,4.19999981
2014-05-09 01:00:01,3.9749999
2014-05-17 00:25:00,3.97000003
2014-05-25 01:00:01,4.26999998
2014-06-02 00:25:00,5.5
2014-06-10 01:00:01,5.5
2014-06-18 00:25:00,5.52999973
2014-06-26 01:00:01,-32767
2014-07-04 00:25:00,6.5999999
2014-07-12 01:00:01,7.29999971
2014-07-20 00:25:00,6.61499977
2014-07-28 01:00:01,7.60999966
2014-08-05 00:25:00,-32767
2014-08-13 01:00:01,7.40499973
2014-08-21 00:25:00,7.15999985
2014-08-29 00:45:01,6.98999977
2014-09-06 00:25:01,-32767
2014-09-14 00:45:01,6.29500008
2014-09-22 00:25:01,5.46999979
2014-09-30 00:45:01,5.71000004
2014-10-08 00:25:01,-32767
2014-10-16 00:45:01,4.92499971
2014-10-24 00:25:01,-32767
2014-11-01 00:45:01,-32767
2014-11-09 00:25:00,-32767
2014-11-17 00:45:01,-32767
2014-11-25 00:25:00,-32767
2014-12-03 00:45:01,-32767
2014-12-11 00:25:00,-32767
2014-12-19 00:45:00,-32767
2014-12-27 00:25:01,-32767
2015-01-01 00:10:01,-32767
2015-01-09 00:00:01,-32767
2015-01-17 00:10:01,-32767
2015-01-25 00:00:01,-32767
2015-02-02 00:10:01,-32767
2015-02-10 00:00:01,-32767
2015-02-18 00:10:01,-32767
2015-02-26 00:00:01,3.97000003
2015-03-06 00:10:01,3.98000002
2015-03-14 00:00:01,-32767
2015-03-22 00:10:01,3.41499996
2015-03-30 00:00:01,3.4749999
2015-04-07 00:15:01,3.40499997
2015-04-15 00:00:01,4.2750001
2015-04-23 00:40:00,5.15499973
2015-05-01 00:00:01,4.75999975
2015-05-09 00:40:00,4.40499973
2015-05-17 00:00:01,5.35500002
2015-05-25 00:40:00,-32767
2015-06-02 00:00:01,5.32499981
2015-06-10 00:40:00,5.96499968
2015-06-18 00:00:01,7.05999994
2015-06-26 00:40:00,7.19000006
2015-07-04 00:00:00,6.73000002
2015-07-12 00:40:01,6.98499966
2015-07-20 00:00:00,7.06500006
2015-07-28 00:40:01,7.30499983
2015-08-05 00:00:00,7.59499979
2015-08-13 00:40:00,8.06499958
2015-08-21 00:00:00,-32767
2015-08-29 00:40:00,7.7249999
2015-09-06 00:00:01,-32767
2015-09-14 00:10:01,7.375
2015-09-22 00:00:01,-32767
2015-09-30 00:10:01,6.06999969
2015-10-08 00:00:01,6.30499983
2015-10-16 00:10:01,6.14499998
2015-10-24 00:00:01,-32767
2015-11-01 00:10:01,-32767
2015-11-09 00:00:00,-32767
2015-11-17 00:10:01,-32767
2015-11-25 00:00:00,-32767
2015-12-03 00:10:00,-32767
2015-12-11 00:00:01,-32767
2015-12-19 00:10:01,-32767
2016-01-01 00:15:01,-32767
2016-01-09 00:30:01,-32767
2016-01-17 00:15:00,-32767
2016-01-25 00:30:01,-32767
2016-02-02 00:15:00,-32767
2016-02-10 00:30:01,-32767
2016-02-18 00:15:01,-32767
2016-02-26 00:30:00,4.54500008
2016-03-05 00:15:01,4.69000006
2016-03-13 00:30:00,-32767
2016-03-21 00:15:01,3.03999996
2016-03-29 00:30:00,3.97000003
2016-04-06 00:15:01,3.71499991
2016-04-14 00:55:01,3.65999985
2016-04-22 00:15:00,4.13000011
2016-04-30 00:55:01,-32767
2016-05-08 00:15:00,4.58500004
2016-05-16 00:55:01,4.95499992
2016-05-24 00:15:00,5
2016-06-01 00:55:01,4.69000006
2016-06-09 00:15:00,5.30499983
2016-06-17 00:55:01,5.69499969
2016-06-25 00:15:00,6.73999977
2016-07-03 00:55:01,6.98499966
2016-07-11 00:15:00,6.29500008
2016-07-19 00:55:01,7.875
2016-07-27 00:15:00,7.98000002
2016-08-04 00:55:00,6.98999977
2016-08-12 00:20:01,6.64499998
2016-08-20 00:55:00,8.03499985
2016-08-28 00:15:01,-32767
2016-09-05 00:30:01,7.23999977
2016-09-13 00:15:01,6.11999989
2016-09-21 00:30:01,-32767
2016-09-29 00:15:01,-32767
2016-10-07 00:30:01,6.59499979
2016-10-15 00:15:01,6.61999989
2016-10-23 00:30:01,6.71499968
2016-10-31 00:15:01,-32767
2016-11-08 00:30:01,-32767
2016-11-16 00:15:00,-32767
2016-11-24 00:30:01,-32767
2016-12-02 00:15:00,-32767
2016-12-10 00:30:00,-32767
2016-12-18 00:15:01,-32767
2016-12-26 00:30:00,-32767
2017-01-01 00:25:01,-32767
2017-01-09 00:40:01,-32767
2017-01-17 00:25:01,-32767
2017-01-25 00:40:01,-32767
2017-02-02 00:25:01,-32767
2017-02-10 00:40:01,-32767
2017-02-18 00:25:00,5.13499975
2017-02-26 00:40:01,5.6500001
2017-03-06 00:25:00,-32767
2017-03-14 00:45:01,-32767
2017-03-22 00:25:00,-32767
2017-03-30 00:45:01,-32767
2017-04-07 00:25:00,3.77999997
2017-04-15 00:45:01,2.78499985
2017-04-23 00:25:00,4.93499994
2017-05-01 01:00:00,4.17000008
2017-05-09 00:25:00,2.79999995
2017-05-17 01:00:01,-32767
2017-05-25 00:25:00,4.90499973
2017-06-02 01:00:01,4.23500013
2017-06-10 00:25:00,5.92999983
2017-06-18 01:00:01,6.23499966
2017-06-26 00:25:00,-32767
2017-07-04 01:00:01,-32767
2017-07-12 00:25:00,6.17499971
2017-07-20 01:00:00,4.94499969
2017-07-28 00:25:01,8.72000027
2017-08-05 01:00:00,8.75
2017-08-13 00:25:01,7.73499966
2017-08-21 01:00:00,7.57999992
2017-08-29 00:25:01,7.625
2017-09-06 00:45:01,-32767
2017-09-14 00:25:01,5.8499999
2017-09-22 00:40:01,7.23499966
2017-09-30 00:25:01,7.36999989
2017-10-08 00:40:01,7.23499966
2017-10-16 00:25:01,-32767
2017-10-24 00:40:01,-32767
2017-11-01 00:25:00,-32767
2017-11-09 00:40:01,-32767
2017-11-17 00:25:00,-32767
2017-11-25 00:40:01,-32767
2017-12-03 00:25:00,-32767
2017-12-11 00:40:00,-32767
2017-12-19 00:25:01,-32767
2017-12-27 00:40:01,-32767
2018-01-01 00:00:01,-32767
2018-01-09 00:10:01,-32767
2018-01-17 00:00:01,-32767
2018-01-25 00:10:01,-32767
2018-02-02 00:00:00,-32767
2018-02-10 00:10:01,-32767
2018-02-18 00:00:00,3.84500003
2018-02-26 00:10:01,-32767
2018-03-06 00:00:00,-32767
2018-03-14 00:10:00,-32767
2018-03-22 00:00:00,-32767
2018-03-30 00:15:01,-32767
2018-04-07 00:00:00,3.25499988
2018-04-15 00:40:01,3.63499999
2018-04-23 00:00:00,2.80999994
2018-05-01 00:40:01,3.75
2018-05-09 00:00:00,4.42499971
2018-05-17 00:40:01,3.9849999
2018-05-25 00:00:00,-32767
2018-06-02 00:40:01,5.3499999
2018-06-10 00:00:01,4.91499996
2018-06-18 00:40:01,5.18499994
2018-06-26 00:00:01,-32767
2018-07-04 00:40:01,6.03999996
2018-07-12 00:00:01,-32767
2018-07-20 00:40:01,5.9749999
2018-07-28 00:00:01,9.46500015
2018-08-05 00:40:01,7.0999999
2018-08-13 00:00:00,-32767
2018-08-21 00:40:01,6.96999979
2018-08-29 00:00:00,6.98499966
2018-09-06 00:15:00,5.9749999
2018-09-14 00:00:00,-32767
2018-09-22 00:10:00,5.62999964
2018-09-30 00:00:00,4.23000002
2018-10-08 00:10:00,5.44000006
2018-10-16 00:00:00,4.94999981
2018-10-24 00:10:00,-32767
2018-11-01 00:00:01,-32767
2018-11-09 00:10:00,-32767
2018-11-17 00:00:01,-32767
2018-11-25 00:10:01,-32767
2018-12-03 00:00:01,-32767
2018-12-11 00:10:01,-32767
2018-12-19 00:00:01,-32767
2018-12-27 00:10:01,-32767
2019-01-01 00:30:00,-32767
