-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  11.6854   Longitude 76.132 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 673.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS2M,PRECTOTCORR
2012,5,4,24.61,83.88,1.18,3.81
2012,5,5,24.39,78.0,1.21,0.21
2012,5,6,25.28,73.31,0.95,0.09
2012,5,7,26.36,68.5,0.8,0.01
2012,5,8,25.99,73.44,0.8,0.59
2012,5,9,24.94,80.5,0.8,0.15
2012,5,10,25.67,75.94,0.66,0.96
2012,5,11,24.43,84.12,0.59,5.81
2012,5,12,23.81,87.75,0.9,5.94
2012,5,13,25.12,78.75,0.74,0.97
2012,5,14,25.53,81.25,0.76,0.39
2012,5,15,24.93,81.44,0.77,1.56
2012,5,16,25.43,79.19,0.82,0.6
2012,5,17,25.93,77.31,1.02,0.26
2012,5,18,26.17,77.25,0.88,0.12
2012,5,19,26.05,78.19,1.0,0.13
2012,5,20,25.78,77.38,0.73,0.02
2012,5,21,25.07,78.06,1.2,1.58
2012,5,22,24.98,78.62,0.91,0.73
2012,5,23,25.45,74.56,1.12,0.02
2012,5,24,25.09,81.19,1.28,0.11
2012,5,25,25.44,76.25,1.5,0.06
2012,5,26,24.93,79.31,1.3,0.07
2012,5,27,24.75,82.0,1.23,0.28
2012,5,28,25.62,77.56,1.32,0.05
2012,5,29,24.8,81.69,1.12,0.02
2012,5,30,25.15,78.62,1.34,0.08
2012,5,31,24.88,79.06,1.5,0.09
2012,6,1,24.74,77.38,1.28,0.25
2012,6,2,25.62,77.31,1.39,0.37
2012,6,3,25.23,81.38,1.55,7.57
2012,6,4,24.33,85.19,1.47,16.99
2012,6,5,23.34,85.5,1.73,15.71
2012,6,6,23.11,86.31,1.76,24.33
2012,6,7,21.98,86.56,1.53,8.47
2012,6,8,23.31,82.0,1.47,3.35
2012,6,9,23.87,84.75,1.57,5.5
2012,6,10,24.09,83.56,1.51,3.99
2012,6,11,23.42,86.44,1.48,7.39
2012,6,12,23.23,84.94,1.64,13.07
2012,6,13,22.58,82.56,1.4,4.71
2012,6,14,22.05,86.88,1.32,14.56
2012,6,15,22.59,86.94,1.36,6.96
2012,6,16,22.42,89.69,1.48,15.35
2012,6,17,21.48,91.38,1.72,38.44
2012,6,18,22.35,93.44,2.03,39.82
2012,6,19,22.76,90.5,1.77,26.7
2012,6,20,22.92,90.88,1.73,17.79
2012,6,21,22.51,91.0,1.5,12.72
2012,6,22,22.63,91.19,1.45,5.44
2012,6,23,23.05,89.56,1.16,1.81
2012,6,24,23.03,89.88,1.27,7.28
2012,6,25,23.0,90.88,1.09,4.28
2012,6,26,22.82,91.44,1.14,4.19
2012,6,27,21.7,91.19,1.06,12.32
2012,6,28,21.38,90.25,1.23,13.1
2012,6,29,21.63,91.38,1.41,16.59
2012,6,30,22.08,90.06,1.71,6.58
2012,7,1,21.26,91.31,1.67,16.3
2012,7,2,21.81,92.56,1.83,15.87
2012,7,3,22.51,90.88,1.98,7.6
2012,7,4,22.51,90.56,1.66,5.49
2012,7,5,22.46,90.62,1.2,3.47
2012,7,6,23.01,90.5,1.26,6.05
2012,7,7,22.99,90.0,1.36,11.0
2012,7,8,23.07,91.31,1.34,6.49
2012,7,9,22.97,93.06,1.59,17.08
2012,7,10,22.46,92.19,1.59,19.08
2012,7,11,22.08,90.06,1.44,8.58
2012,7,12,22.51,90.25,1.27,5.17
2012,7,13,22.67,89.44,1.18,3.5
2012,7,14,22.61,92.31,1.1,6.24
2012,7,15,22.83,90.88,0.96,3.7
2012,7,16,22.98,89.88,0.81,1.42
2012,7,17,22.52,88.88,0.82,4.9
2012,7,18,21.95,90.12,1.01,3.45
2012,7,19,22.45,90.19,1.32,2.17
2012,7,20,22.98,89.75,1.66,7.37
2012,7,21,22.87,89.88,1.86,14.82
2012,7,22,22.58,91.0,1.86,8.49
2012,7,23,22.83,89.62,1.7,1.59
2012,7,24,22.59,90.69,1.44,6.07
2012,7,25,22.67,91.25,1.5,11.51
2012,7,26,22.65,90.38,1.54,11.54
2012,7,27,22.55,90.62,1.34,7.64
2012,7,28,22.46,90.44,1.38,5.07
2012,7,29,22.67,90.12,1.3,2.39
2012,7,30,22.55,89.81,1.37,2.51
2012,7,31,22.55,89.25,1.51,2.14
2012,8,1,22.57,88.25,1.38,0.43
2012,8,2,22.27,91.0,1.49,1.39
2012,8,3,22.22,92.06,1.5,4.16
2012,8,4,22.58,89.62,1.78,2.27
2012,8,5,22.7,89.62,1.56,3.14
2012,8,6,22.28,90.75,1.4,29.43
2012,8,7,22.04,90.38,1.38,20.61
2012,8,8,22.16,91.12,1.37,16.71
2012,8,9,22.0,93.38,1.27,13.48
2012,8,10,21.89,91.69,1.5,25.02
2012,8,11,21.93,91.81,1.63,15.03
2012,8,12,21.89,92.88,1.31,11.42
2012,8,13,21.62,89.88,1.11,1.94
2012,8,14,21.87,87.12,0.87,2.11
2012,8,15,22.08,90.69,1.17,1.3
2012,8,16,22.22,91.19,1.14,6.9
2012,8,17,21.79,93.06,1.51,13.33
2012,8,18,21.3,91.06,1.58,7.35
2012,8,19,21.83,88.44,1.29,1.96
2012,8,20,22.58,88.0,1.08,0.02
2012,8,21,22.97,88.19,1.13,0.36
2012,8,22,23.01,87.88,0.52,0.08
2012,8,23,23.23,88.88,0.78,2.15
2012,8,24,23.07,87.44,0.6,7.96
2012,8,25,22.51,92.56,1.02,7.86
2012,8,26,21.6,92.56,1.11,6.01
2012,8,27,21.49,91.62,1.39,22.05
2012,8,28,22.3,90.62,1.55,23.59
2012,8,29,21.7,93.19,1.73,29.47
2012,8,30,21.55,94.38,1.65,24.58
2012,8,31,22.0,92.25,1.88,19.49
2012,9,1,21.65,91.31,1.66,8.3
2012,9,2,22.15,92.25,1.46,7.78
2012,9,3,22.14,92.75,1.8,23.17
2012,9,4,22.02,92.62,1.77,16.55
2012,9,5,22.2,89.88,1.34,3.72
2012,9,6,22.19,91.62,1.22,5.25
2012,9,7,21.94,92.19,1.3,6.01
2012,9,8,22.14,90.38,1.35,8.8
2012,9,9,21.52,92.5,1.46,6.93
2012,9,10,20.71,92.31,1.32,5.78
2012,9,11,21.5,90.62,1.23,8.99
2012,9,12,21.76,90.25,1.14,8.15
2012,9,13,22.63,90.5,1.17,3.94
2012,9,14,22.69,90.75,1.2,4.95
2012,9,15,22.58,91.75,1.33,7.54
2012,9,16,22.3,92.06,1.12,6.01
2012,9,17,22.72,90.06,1.02,4.66
2012,9,18,22.29,90.56,0.89,6.18
2012,9,19,22.9,87.12,0.79,0.58
2012,9,20,22.7,87.06,0.79,0.01
2012,9,21,22.44,88.0,0.68,0.0
2012,9,22,22.4,86.88,0.85,0.0
2012,9,23,21.9,86.56,0.66,0.0
2012,9,24,22.2,86.06,0.79,0.01
2012,9,25,21.98,88.12,0.81,0.01
2012,9,26,22.96,87.62,0.86,0.01
2012,9,27,23.07,88.31,0.77,2.5
2012,9,28,22.69,90.06,0.8,0.46
2012,9,29,22.86,88.38,0.86,0.87
2012,9,30,22.39,90.06,1.02,11.07
2012,10,1,22.73,91.06,1.27,6.73
2012,10,2,22.39,89.5,1.38,6.86
2012,10,3,21.58,87.62,1.17,0.73
2012,10,4,22.12,87.56,0.98,0.04
2012,10,5,22.65,86.5,0.76,0.0
2012,10,6,23.5,87.19,0.65,0.1
2012,10,7,23.38,89.69,0.62,0.31
2012,10,8,23.49,87.94,0.66,11.26
2012,10,9,23.0,88.38,0.76,8.14
2012,10,10,23.07,86.06,0.6,2.95
2012,10,11,23.44,83.81,0.61,1.43
2012,10,12,23.52,86.69,0.38,1.68
2012,10,13,23.26,89.75,0.45,2.1
2012,10,14,22.38,95.06,0.34,15.51
2012,10,15,22.1,88.81,0.61,5.53
2012,10,16,22.25,90.56,0.61,4.37
2012,10,17,23.01,84.12,0.66,1.12
2012,10,18,23.01,83.31,0.59,1.42
2012,10,19,22.94,87.12,0.8,5.86
2012,10,20,21.85,88.31,0.94,23.37
2012,10,21,21.9,90.0,1.13,7.52
2012,10,22,22.68,90.12,0.8,11.19
2012,10,23,22.81,86.56,0.88,1.18
2012,10,24,22.98,87.19,0.68,0.38
2012,10,25,23.33,85.5,0.42,0.26
2012,10,26,23.24,86.75,0.33,14.17
2012,10,27,22.69,82.19,0.63,2.93
2012,10,28,22.8,81.12,0.8,0.23
2012,10,29,22.77,85.75,0.72,4.38
2012,10,30,21.61,86.5,0.71,0.72
2012,10,31,20.69,89.0,0.64,26.84
2012,11,1,20.78,94.12,2.14,19.55
2012,11,2,22.15,90.5,1.44,10.28
2012,11,3,21.58,89.69,1.02,4.37
2012,11,4,22.26,89.62,0.61,8.45
2012,11,5,22.15,87.12,0.73,6.91
2012,11,6,22.78,85.5,0.48,0.05
2012,11,7,23.21,86.5,0.34,2.42
2012,11,8,22.99,89.06,0.36,2.76
2012,11,9,23.3,86.06,0.34,0.15
2012,11,10,23.06,85.44,0.53,2.56
2012,11,11,22.92,86.19,0.43,1.73
2012,11,12,22.44,84.44,0.55,23.39
2012,11,13,22.04,83.31,0.6,1.87
2012,11,14,21.14,69.75,0.77,0.0
2012,11,15,19.63,67.12,0.72,0.0
2012,11,16,20.11,72.06,0.7,0.0
2012,11,17,20.03,83.38,0.56,0.0
2012,11,18,20.83,85.25,0.55,0.0
2012,11,19,21.71,85.56,0.55,0.0
2012,11,20,22.4,84.75,0.5,0.0
2012,11,21,22.78,85.44,0.47,0.0
2012,11,22,23.15,87.44,0.54,1.7
2012,11,23,23.18,88.62,0.35,0.59
2012,11,24,21.96,84.62,0.84,8.58
2012,11,25,23.01,83.12,0.6,0.57
2012,11,26,22.83,79.31,0.62,0.01
2012,11,27,23.25,79.25,0.71,0.01
2012,11,28,22.26,76.44,0.59,0.0
2012,11,29,20.73,70.75,0.73,0.0
2012,11,30,20.9,74.56,0.56,0.0
2012,12,1,20.94,76.31,0.59,0.0
2012,12,2,20.69,76.12,0.76,0.0
2012,12,3,21.64,77.75,0.66,0.07
2012,12,4,22.97,84.69,0.55,3.28
2012,12,5,23.48,80.06,1.14,0.55
2012,12,6,23.91,77.06,0.78,0.02
2012,12,7,22.9,74.06,0.84,0.0
2012,12,8,22.56,73.69,0.66,0.0
2012,12,9,22.49,71.75,0.42,0.0
2012,12,10,22.23,66.75,0.56,0.0
2012,12,11,22.05,67.25,0.41,0.0
2012,12,12,22.33,72.69,0.6,0.0
2012,12,13,22.36,77.06,0.48,0.0
2012,12,14,22.75,72.69,0.55,0.0
2012,12,15,21.24,65.69,0.91,0.0
2012,12,16,20.94,68.12,1.07,0.0
2012,12,17,21.18,65.44,1.21,0.0
2012,12,18,21.92,68.5,1.21,0.0
2012,12,19,22.4,68.56,0.84,0.0
2012,12,20,23.43,70.56,0.89,0.0
2012,12,21,23.45,69.56,0.84,0.0
2012,12,22,22.61,61.88,0.82,0.0
2012,12,23,22.62,61.5,0.96,0.0
2012,12,24,22.85,65.94,0.83,0.0
2012,12,25,23.33,68.75,0.69,0.0
2012,12,26,23.73,67.25,0.58,0.0
2012,12,27,24.26,70.5,0.56,0.01
2012,12,28,23.9,74.31,0.46,0.01
2012,12,29,24.37,77.19,0.7,1.0
2012,12,30,24.94,75.75,0.84,0.24
2012,12,31,24.76,74.81,0.59,0.6
2013,1,1,24.7,69.31,0.6,0.04
2013,1,2,24.6,66.12,0.48,0.0
2013,1,3,24.05,65.06,0.48,0.0
2013,1,4,24.25,70.56,0.48,0.0
2013,1,5,24.76,69.31,0.44,0.0
2013,1,6,24.56,71.12,0.38,0.0
2013,1,7,24.89,67.94,0.38,0.0
2013,1,8,24.88,64.62,0.48,0.0
2013,1,9,24.55,63.62,0.58,0.0
2013,1,10,24.69,63.25,0.57,0.0
2013,1,11,24.03,58.5,0.67,0.0
2013,1,12,23.26,58.25,0.7,0.0
2013,1,13,23.62,58.44,0.66,0.0
2013,1,14,23.12,50.88,0.66,0.0
2013,1,15,23.06,52.88,0.69,0.0
2013,1,16,22.6,54.0,0.7,0.0
2013,1,17,22.75,57.25,0.68,0.0
2013,1,18,22.94,60.75,0.52,0.0
2013,1,19,23.47,60.88,0.66,0.0
2013,1,20,23.37,57.56,0.71,0.0
2013,1,21,23.8,62.19,0.59,0.0
2013,1,22,23.73,54.19,0.79,0.0
2013,1,23,23.37,55.81,0.59,0.0
2013,1,24,23.34,54.88,0.67,0.0
2013,1,25,23.48,54.12,0.62,0.0
2013,1,26,23.41,49.06,0.72,0.0
2013,1,27,23.27,51.69,0.79,0.0
2013,1,28,23.51,57.69,0.78,0.02
2013,1,29,23.68,59.06,0.65,0.06
2013,1,30,23.99,58.94,0.63,0.0
2013,1,31,24.26,54.19,0.81,0.0
2013,2,1,23.44,50.56,0.84,0.0
2013,2,2,23.42,46.0,0.77,0.0
2013,2,3,23.55,49.19,0.66,0.0
2013,2,4,23.8,55.38,0.62,0.0
2013,2,5,24.8,62.94,0.75,0.01
2013,2,6,23.89,73.38,0.55,0.3
2013,2,7,25.0,69.12,0.59,0.05
2013,2,8,25.87,65.06,0.47,0.02
2013,2,9,25.87,57.81,0.59,0.02
2013,2,10,26.34,46.81,0.76,0.01
2013,2,11,25.67,48.88,0.91,0.0
2013,2,12,26.58,50.12,0.91,0.0
2013,2,13,25.05,50.75,1.12,0.0
2013,2,14,24.86,66.31,1.08,8.6
2013,2,15,24.12,73.5,0.62,4.06
2013,2,16,23.82,79.25,1.12,4.19
2013,2,17,23.79,80.06,1.07,4.38
2013,2,18,23.83,78.56,0.7,3.2
2013,2,19,24.59,74.81,0.75,6.17
2013,2,20,25.63,66.44,0.44,0.03
2013,2,21,25.23,59.44,0.68,0.0
2013,2,22,24.61,54.56,0.9,0.0
2013,2,23,24.41,55.25,0.69,0.0
2013,2,24,24.73,57.0,0.59,0.0
2013,2,25,24.5,47.56,0.75,0.0
2013,2,26,23.93,44.56,0.8,0.0
2013,2,27,24.26,52.06,0.51,0.0
2013,2,28,24.92,53.88,0.45,0.0
2013,3,1,25.73,49.62,0.67,0.0
2013,3,2,25.62,39.88,0.88,0.0
2013,3,3,25.91,42.31,0.77,0.0
2013,3,4,26.09,39.94,0.77,0.0
2013,3,5,26.52,57.44,1.16,1.03
2013,3,6,26.13,65.19,1.04,1.79
2013,3,7,25.49,73.31,0.76,9.27
2013,3,8,25.05,69.06,0.52,1.5
2013,3,9,25.55,70.44,0.52,0.78
2013,3,10,26.08,70.38,0.63,0.26
2013,3,11,25.79,74.88,0.62,9.15
2013,3,12,25.19,76.5,0.53,3.69
2013,3,13,26.56,64.06,0.49,0.0
2013,3,14,26.28,57.25,0.55,0.0
2013,3,15,26.08,55.62,0.62,0.06
2013,3,16,25.87,63.69,0.69,0.47
2013,3,17,26.3,66.31,0.59,0.42
2013,3,18,26.01,69.44,0.59,0.12
2013,3,19,26.57,57.25,0.48,0.03
2013,3,20,27.23,60.69,0.55,0.0
2013,3,21,27.26,57.81,0.74,0.0
2013,3,22,27.71,57.75,0.56,0.0
2013,3,23,26.99,59.38,0.78,0.01
2013,3,24,27.46,53.75,0.47,0.37
2013,3,25,26.37,64.12,0.72,2.72
2013,3,26,26.44,66.06,0.76,2.32
2013,3,27,26.99,66.38,0.63,0.41
2013,3,28,26.82,69.12,0.86,0.23
2013,3,29,27.38,65.31,0.86,0.0
2013,3,30,27.19,63.56,0.84,0.0
2013,3,31,27.24,64.25,0.83,0.24
2013,4,1,26.95,67.69,0.91,0.0
2013,4,2,27.47,64.12,0.88,0.14
2013,4,3,27.94,63.25,0.62,0.02
2013,4,4,27.65,63.56,1.12,0.01
2013,4,5,27.58,63.69,0.84,2.65
2013,4,6,26.91,66.38,1.03,0.18
2013,4,7,27.81,60.38,0.81,0.0
2013,4,8,28.61,57.19,0.52,0.0
2013,4,9,27.85,64.38,0.9,0.01
2013,4,10,27.44,67.5,0.84,0.0
2013,4,11,28.04,63.69,0.77,0.0
2013,4,12,29.08,57.81,0.61,0.0
2013,4,13,28.81,60.0,0.52,0.0
2013,4,14,28.27,62.81,0.84,0.01
2013,4,15,26.98,68.31,1.16,1.51
2013,4,16,27.79,63.06,1.05,0.12
2013,4,17,27.5,60.31,1.1,0.0
2013,4,18,27.08,59.75,1.02,0.0
2013,4,19,27.62,55.19,1.07,0.0
2013,4,20,26.97,58.19,1.14,0.0
2013,4,21,27.01,57.38,0.85,0.0
2013,4,22,27.06,62.38,0.91,0.0
2013,4,23,27.06,67.19,0.77,0.66
2013,4,24,26.26,67.81,0.55,1.26
2013,4,25,27.46,64.06,0.64,0.16
2013,4,26,26.57,67.31,0.38,0.19
2013,4,27,27.67,63.94,0.55,0.1
2013,4,28,26.46,73.81,0.66,2.65
2013,4,29,26.1,77.19,0.42,0.55
2013,4,30,28.51,59.69,0.62,0.02
2013,5,1,28.61,62.62,0.68,0.34
2013,5,2,27.67,69.25,0.94,0.1
2013,5,3,27.16,72.56,0.91,2.22
2013,5,4,26.01,79.62,0.71,3.93
2013,5,5,26.28,76.88,0.65,2.62
2013,5,6,27.19,72.75,0.61,0.47
2013,5,7,26.33,71.5,1.02,0.36
2013,5,8,26.58,71.75,1.21,0.37
2013,5,9,27.62,69.88,1.13,0.34
2013,5,10,26.48,76.56,0.88,2.88
2013,5,11,26.65,75.56,0.94,4.56
2013,5,12,25.36,78.69,1.19,4.69
2013,5,13,25.18,75.69,1.06,0.59
2013,5,14,25.13,74.44,1.49,0.04
2013,5,15,25.44,69.75,1.36,0.1
2013,5,16,26.02,64.94,1.04,0.04
2013,5,17,26.65,70.12,1.09,0.34
2013,5,18,26.73,72.31,1.05,0.25
2013,5,19,26.97,74.5,0.8,2.69
2013,5,20,25.95,82.25,1.08,15.76
2013,5,21,26.05,72.56,0.66,4.09
2013,5,22,25.92,76.31,1.39,0.49
2013,5,23,25.82,74.38,1.52,0.9
2013,5,24,25.89,76.94,1.59,0.27
2013,5,25,23.75,85.44,1.49,13.71
2013,5,26,23.01,86.38,1.16,7.65
2013,5,27,23.4,87.69,1.31,2.17
2013,5,28,23.04,86.0,1.17,3.22
2013,5,29,23.48,83.56,1.4,2.14
2013,5,30,23.97,86.38,1.18,14.87
2013,5,31,22.85,88.38,1.35,28.34
2013,6,1,22.87,87.06,1.77,15.63
2013,6,2,22.46,89.25,1.98,27.42
2013,6,3,23.09,91.69,1.48,12.46
2013,6,4,23.48,85.94,1.21,0.24
2013,6,5,23.71,85.12,1.18,3.42
2013,6,6,23.44,88.38,1.5,13.83
2013,6,7,22.44,88.19,1.68,9.71
2013,6,8,22.27,88.0,1.92,25.53
2013,6,9,22.12,87.31,1.78,13.83
2013,6,10,22.67,88.75,1.64,17.63
2013,6,11,22.86,91.06,1.82,28.21
2013,6,12,22.66,91.38,2.01,19.28
2013,6,13,22.36,90.5,1.91,16.35
2013,6,14,23.06,91.69,2.12,19.26
2013,6,15,23.44,91.06,2.3,26.25
2013,6,16,23.32,91.62,2.17,45.09
2013,6,17,22.4,92.12,1.98,52.11
2013,6,18,22.33,92.81,1.81,28.5
2013,6,19,21.99,93.5,1.8,21.87
2013,6,20,22.23,93.56,1.55,8.43
2013,6,21,22.18,93.38,1.54,15.43
2013,6,22,21.63,92.62,1.77,48.57
2013,6,23,22.52,92.31,1.84,29.04
2013,6,24,22.82,93.19,2.0,39.46
2013,6,25,22.95,93.0,1.98,37.65
2013,6,26,23.02,94.12,1.86,29.09
2013,6,27,22.64,92.88,1.48,16.22
2013,6,28,22.18,91.12,1.33,6.45
2013,6,29,21.83,90.62,1.23,4.43
2013,6,30,21.58,93.94,1.45,5.99
2013,7,1,21.08,91.62,1.55,9.13
2013,7,2,21.73,92.06,1.98,38.82
2013,7,3,21.21,94.44,1.96,38.7
2013,7,4,22.63,92.81,1.84,41.53
2013,7,5,22.77,93.0,1.47,20.72
2013,7,6,22.01,93.44,1.52,28.72
2013,7,7,21.64,94.06,1.66,19.44
2013,7,8,21.7,92.12,1.7,14.63
2013,7,9,21.57,92.94,1.77,21.05
2013,7,10,21.19,92.25,1.77,18.5
2013,7,11,21.03,92.06,1.67,12.22
2013,7,12,21.05,94.25,1.78,28.78
2013,7,13,21.8,94.5,1.6,16.91
2013,7,14,22.15,93.19,1.41,9.73
2013,7,15,22.44,93.31,1.61,10.57
2013,7,16,21.63,94.06,1.74,24.22
2013,7,17,21.73,93.38,1.62,11.49
2013,7,18,21.99,93.0,1.8,21.42
2013,7,19,21.52,95.5,1.91,42.08
2013,7,20,21.3,93.81,1.77,37.93
2013,7,21,21.32,94.0,1.79,41.2
2013,7,22,21.38,93.44,1.82,20.13
2013,7,23,21.2,94.06,2.0,20.76
2013,7,24,21.42,93.5,2.42,28.12
2013,7,25,21.4,93.75,2.16,38.29
2013,7,26,21.31,93.38,1.99,33.07
2013,7,27,21.65,93.44,1.55,27.35
2013,7,28,21.69,93.25,1.41,21.96
2013,7,29,21.21,92.69,1.38,6.15
2013,7,30,21.76,93.62,1.72,8.25
2013,7,31,21.98,92.31,2.17,13.17
