-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  8.5241   Longitude 76.9366 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS2M,PRECTOTCORR
2012,5,4,27.38,81.81,4.05,5.62
2012,5,5,27.72,81.12,4.88,4.75
2012,5,6,28.08,78.06,4.55,2.39
2012,5,7,28.15,78.0,4.38,0.11
2012,5,8,27.92,77.69,3.96,0.34
2012,5,9,27.87,77.56,3.9,3.07
2012,5,10,27.77,77.94,3.72,0.46
2012,5,11,27.67,83.25,4.03,19.02
2012,5,12,27.65,82.62,4.13,8.89
2012,5,13,28.12,79.06,3.87,0.56
2012,5,14,28.44,78.31,3.49,0.38
2012,5,15,28.19,80.69,3.7,0.85
2012,5,16,27.8,84.56,3.61,9.89
2012,5,17,27.73,84.0,3.94,2.11
2012,5,18,28.11,83.81,3.73,0.21
2012,5,19,27.93,84.94,3.99,0.22
2012,5,20,27.83,85.31,3.75,0.15
2012,5,21,26.91,81.19,4.24,0.15
2012,5,22,27.58,80.69,4.75,0.09
2012,5,23,27.8,81.12,3.6,0.55
2012,5,24,28.0,81.69,4.33,0.27
2012,5,25,27.49,84.0,4.0,0.11
2012,5,26,27.21,84.56,3.65,0.11
2012,5,27,27.56,82.75,4.66,0.15
2012,5,28,28.1,81.06,4.91,1.83
2012,5,29,28.09,80.75,4.52,2.38
2012,5,30,28.15,79.5,4.89,0.84
2012,5,31,28.13,80.94,4.74,0.81
2012,6,1,27.94,83.5,4.56,0.5
2012,6,2,28.08,81.88,4.49,0.3
2012,6,3,28.37,81.0,4.86,0.6
2012,6,4,28.11,80.19,5.56,1.59
2012,6,5,28.23,77.25,5.22,4.02
2012,6,6,27.34,87.12,4.62,12.26
2012,6,7,26.78,84.0,5.09,3.9
2012,6,8,27.51,78.44,4.6,1.52
2012,6,9,27.67,83.06,5.06,0.62
2012,6,10,27.76,81.69,5.27,0.26
2012,6,11,27.87,78.56,4.94,0.26
2012,6,12,27.55,81.62,4.38,1.96
2012,6,13,27.01,77.62,4.34,2.84
2012,6,14,26.04,83.69,4.23,11.44
2012,6,15,26.03,87.06,4.74,5.95
2012,6,16,26.77,84.69,5.16,11.27
2012,6,17,26.63,84.31,5.19,6.93
2012,6,18,26.5,85.0,4.35,3.41
2012,6,19,26.99,84.19,4.52,5.27
2012,6,20,26.67,84.56,4.93,2.24
2012,6,21,26.65,84.12,4.41,1.78
2012,6,22,26.73,84.75,4.29,5.75
2012,6,23,26.9,84.0,4.59,3.16
2012,6,24,27.4,78.94,4.18,0.48
2012,6,25,27.25,81.75,3.73,0.34
2012,6,26,26.44,83.12,3.81,0.62
2012,6,27,26.44,82.94,4.16,3.57
2012,6,28,25.58,85.0,4.62,2.12
2012,6,29,25.75,85.69,4.42,1.76
2012,6,30,26.61,81.75,4.56,6.79
2012,7,1,26.61,80.88,5.12,15.3
2012,7,2,26.58,82.62,5.38,21.19
2012,7,3,26.64,85.81,5.09,5.31
2012,7,4,26.73,86.25,4.65,4.15
2012,7,5,26.67,86.94,4.26,3.12
2012,7,6,26.96,84.69,4.08,1.24
2012,7,7,27.04,84.25,4.59,1.09
2012,7,8,27.15,84.19,4.63,1.27
2012,7,9,26.11,89.38,6.18,23.94
2012,7,10,26.11,87.0,5.44,25.12
2012,7,11,26.48,83.69,5.75,6.41
2012,7,12,26.73,84.5,5.48,3.29
2012,7,13,26.99,81.75,5.7,1.4
2012,7,14,26.83,85.12,5.23,1.34
2012,7,15,26.66,86.44,4.27,0.16
2012,7,16,26.55,87.06,3.63,0.03
2012,7,17,26.52,87.44,3.88,0.72
2012,7,18,26.4,86.19,4.16,0.18
2012,7,19,26.65,85.62,4.21,0.1
2012,7,20,27.06,81.31,4.82,1.37
2012,7,21,27.25,81.94,5.23,1.32
2012,7,22,26.76,85.19,5.86,10.0
2012,7,23,26.87,84.0,5.47,3.09
2012,7,24,26.79,85.69,5.17,2.61
2012,7,25,26.58,89.06,5.05,1.68
2012,7,26,26.71,86.0,5.19,0.47
2012,7,27,26.63,85.75,4.84,0.09
2012,7,28,26.42,85.69,4.23,0.66
2012,7,29,26.61,85.88,3.76,1.51
2012,7,30,26.48,85.44,3.38,0.2
2012,7,31,26.86,83.94,3.6,0.01
2012,8,1,26.59,84.38,3.52,0.01
2012,8,2,26.76,79.5,3.88,0.0
2012,8,3,26.78,82.19,4.32,0.0
2012,8,4,26.84,83.69,4.28,2.95
2012,8,5,26.76,85.0,4.14,2.03
2012,8,6,26.86,84.81,4.11,2.26
2012,8,7,26.65,85.0,3.27,1.72
2012,8,8,26.41,83.56,3.77,5.21
2012,8,9,26.83,79.94,4.02,3.65
2012,8,10,26.72,84.0,3.84,1.32
2012,8,11,26.3,84.12,4.41,1.41
2012,8,12,26.4,80.62,4.45,1.1
2012,8,13,25.92,85.81,4.18,0.37
2012,8,14,26.46,83.31,4.01,15.07
2012,8,15,26.22,85.0,4.3,10.25
2012,8,16,25.54,88.25,4.23,6.48
2012,8,17,25.01,87.88,5.09,19.13
2012,8,18,25.82,82.69,5.59,3.98
2012,8,19,26.17,84.12,4.55,1.07
2012,8,20,26.38,83.88,4.09,0.06
2012,8,21,26.57,83.0,3.65,0.05
2012,8,22,26.64,82.88,3.26,0.17
2012,8,23,26.74,82.06,2.77,0.97
2012,8,24,26.78,82.62,3.64,5.7
2012,8,25,26.17,84.5,4.86,5.13
2012,8,26,25.98,87.12,5.35,1.56
2012,8,27,26.1,85.06,4.2,8.65
2012,8,28,26.07,86.62,3.74,8.02
2012,8,29,26.32,86.5,4.27,17.83
2012,8,30,25.73,90.69,4.41,21.51
2012,8,31,25.52,90.06,3.98,14.46
2012,9,1,26.05,87.25,3.41,2.2
2012,9,2,26.41,88.5,3.9,2.23
2012,9,3,26.12,87.62,4.52,5.92
2012,9,4,25.69,86.19,4.23,9.08
2012,9,5,26.31,85.69,3.12,1.32
2012,9,6,26.65,85.75,3.53,2.11
2012,9,7,26.4,86.56,3.98,1.39
2012,9,8,26.47,84.94,4.1,3.7
2012,9,9,26.17,83.44,4.39,3.72
2012,9,10,25.93,83.75,4.37,2.8
2012,9,11,26.13,85.44,3.92,1.16
2012,9,12,26.39,85.75,3.32,0.21
2012,9,13,26.37,87.44,3.8,11.46
2012,9,14,26.32,87.19,4.41,20.27
2012,9,15,26.11,87.69,4.69,5.15
2012,9,16,26.69,86.5,4.61,2.33
2012,9,17,26.98,85.81,4.34,0.66
2012,9,18,27.24,81.0,4.23,0.12
2012,9,19,27.02,81.56,3.18,0.04
2012,9,20,27.15,80.75,3.16,0.03
2012,9,21,27.11,80.19,2.3,0.03
2012,9,22,26.55,82.12,2.65,0.37
2012,9,23,26.79,79.88,3.03,0.35
2012,9,24,26.97,80.19,3.88,0.12
2012,9,25,26.76,81.0,4.12,0.0
2012,9,26,26.77,84.25,4.24,0.01
2012,9,27,26.89,82.44,4.36,0.11
2012,9,28,26.66,83.62,4.26,0.58
2012,9,29,27.17,82.19,3.9,0.18
2012,9,30,27.35,78.19,4.46,0.01
2012,10,1,27.06,78.25,3.74,0.01
2012,10,2,27.05,80.06,3.59,0.01
2012,10,3,27.0,80.0,3.29,0.14
2012,10,4,27.48,76.81,3.06,0.07
2012,10,5,27.52,78.62,3.09,0.07
2012,10,6,27.62,74.88,2.59,0.05
2012,10,7,27.76,79.5,3.13,1.42
2012,10,8,27.55,83.81,3.17,1.13
2012,10,9,27.8,79.75,3.5,0.31
2012,10,10,27.0,82.12,3.33,6.93
2012,10,11,26.86,83.88,3.09,14.13
2012,10,12,27.02,86.31,2.66,3.53
2012,10,13,27.62,78.12,2.2,1.29
2012,10,14,27.4,81.06,2.85,6.76
2012,10,15,26.26,85.0,2.49,4.73
2012,10,16,26.05,83.06,2.66,7.18
2012,10,17,26.27,81.88,1.75,28.27
2012,10,18,27.1,77.25,1.37,17.23
2012,10,19,26.53,84.38,1.8,17.47
2012,10,20,25.45,86.0,2.62,7.74
2012,10,21,26.26,83.69,1.89,9.39
2012,10,22,26.21,86.81,2.3,11.19
2012,10,23,26.6,86.19,2.91,9.18
2012,10,24,26.52,87.06,2.81,15.27
2012,10,25,26.48,85.44,2.83,6.88
2012,10,26,27.02,82.31,2.6,0.78
2012,10,27,26.26,90.06,2.59,0.68
2012,10,28,25.94,86.75,2.31,8.67
2012,10,29,25.47,85.81,1.99,10.54
2012,10,30,26.55,74.88,0.96,0.51
2012,10,31,26.23,86.5,3.19,21.23
2012,11,1,26.28,88.88,5.48,22.48
2012,11,2,26.74,82.62,3.05,3.97
2012,11,3,26.34,83.0,2.41,0.09
2012,11,4,26.25,80.25,2.83,0.07
2012,11,5,26.12,76.88,2.62,0.03
2012,11,6,26.73,74.81,1.68,2.17
2012,11,7,26.01,81.62,1.33,8.87
2012,11,8,25.43,86.81,1.41,15.94
2012,11,9,26.32,84.5,1.6,10.73
2012,11,10,26.87,82.5,1.72,7.1
2012,11,11,26.76,82.06,2.07,22.19
2012,11,12,26.32,79.81,1.62,6.5
2012,11,13,26.91,77.44,1.88,0.7
2012,11,14,26.86,72.88,1.25,0.02
2012,11,15,26.57,68.44,1.55,0.0
2012,11,16,26.58,70.69,1.77,0.41
2012,11,17,26.47,76.44,2.09,14.47
2012,11,18,27.14,72.62,1.73,0.0
2012,11,19,27.29,71.94,1.18,0.0
2012,11,20,27.42,71.38,1.13,0.0
2012,11,21,27.65,72.56,1.43,0.0
2012,11,22,27.27,79.38,2.02,0.11
2012,11,23,27.01,84.25,2.48,2.58
2012,11,24,26.3,88.31,1.48,11.38
2012,11,25,26.32,85.12,3.3,1.03
2012,11,26,26.23,84.25,3.28,0.27
2012,11,27,26.43,81.19,3.61,0.11
2012,11,28,26.86,75.94,2.71,0.0
2012,11,29,25.61,73.12,2.94,0.0
2012,11,30,26.15,71.12,2.23,0.0
2012,12,1,26.22,69.38,2.09,0.0
2012,12,2,25.98,71.62,2.33,0.0
2012,12,3,26.41,73.38,2.3,0.09
2012,12,4,26.03,85.69,2.55,15.6
2012,12,5,26.5,79.62,3.95,0.38
2012,12,6,27.12,81.44,3.76,1.19
2012,12,7,27.2,78.75,4.65,0.78
2012,12,8,27.01,79.0,2.85,0.21
2012,12,9,26.83,80.38,2.57,3.99
2012,12,10,25.97,72.12,3.01,0.0
2012,12,11,26.08,75.38,2.61,0.0
2012,12,12,26.8,74.5,1.84,0.0
2012,12,13,26.78,71.62,1.59,0.0
2012,12,14,26.42,72.31,3.3,0.0
2012,12,15,25.91,73.94,3.79,0.0
2012,12,16,26.37,72.25,4.5,0.0
2012,12,17,26.1,69.88,4.43,0.03
2012,12,18,26.65,71.19,5.19,0.46
2012,12,19,26.12,77.0,4.56,0.97
2012,12,20,26.9,78.12,5.48,0.32
2012,12,21,27.32,75.31,4.44,0.34
2012,12,22,27.32,69.12,3.43,0.02
2012,12,23,26.83,69.56,5.18,0.02
2012,12,24,27.18,70.19,2.71,0.03
2012,12,25,27.43,73.62,3.0,0.1
2012,12,26,27.38,73.94,2.54,4.58
2012,12,27,26.59,82.94,2.28,7.84
2012,12,28,25.82,89.12,2.55,9.58
2012,12,29,26.56,84.94,2.51,3.73
2012,12,30,26.94,83.25,2.72,4.74
2012,12,31,26.88,80.19,2.91,0.9
2013,1,1,27.47,74.0,2.47,0.01
2013,1,2,27.84,69.12,2.05,0.0
2013,1,3,27.84,66.69,1.6,0.0
2013,1,4,28.08,68.06,1.33,0.0
2013,1,5,27.86,69.19,1.59,0.0
2013,1,6,28.2,69.75,1.62,0.09
2013,1,7,28.06,69.44,1.71,0.19
2013,1,8,26.92,76.5,1.6,3.46
2013,1,9,27.05,77.44,1.59,0.75
2013,1,10,27.68,66.56,2.17,0.04
2013,1,11,27.34,67.12,3.11,0.0
2013,1,12,27.15,66.06,2.48,0.0
2013,1,13,26.88,64.88,2.77,0.0
2013,1,14,26.03,63.56,2.75,0.0
2013,1,15,26.3,68.94,3.27,0.0
2013,1,16,26.29,67.5,3.61,0.0
2013,1,17,26.25,65.56,2.71,0.0
2013,1,18,26.82,63.62,2.21,0.0
2013,1,19,27.3,63.38,2.37,0.0
2013,1,20,27.02,62.12,2.21,0.0
2013,1,21,27.77,67.38,2.27,0.0
2013,1,22,27.59,59.69,2.65,0.0
2013,1,23,27.36,64.62,2.39,0.0
2013,1,24,27.52,64.38,2.23,0.0
2013,1,25,27.9,64.0,2.23,0.0
2013,1,26,27.74,58.31,2.65,0.0
2013,1,27,27.7,63.81,3.31,0.0
2013,1,28,27.75,62.44,2.52,0.0
2013,1,29,27.62,61.81,2.28,0.0
2013,1,30,27.96,63.25,3.25,0.03
2013,1,31,27.59,62.88,4.32,0.0
2013,2,1,27.08,60.38,3.74,0.0
2013,2,2,27.16,61.69,3.01,0.0
2013,2,3,27.68,59.44,2.6,0.0
2013,2,4,27.83,61.31,2.15,0.0
2013,2,5,28.43,65.12,1.91,0.14
2013,2,6,27.37,75.88,2.08,16.54
2013,2,7,27.65,72.06,2.17,0.65
2013,2,8,28.59,68.38,1.31,0.59
2013,2,9,28.59,66.62,1.72,0.76
2013,2,10,28.87,63.0,2.97,0.46
2013,2,11,28.8,61.56,3.92,0.01
2013,2,12,29.21,64.06,4.42,0.04
2013,2,13,27.5,74.81,4.05,6.97
2013,2,14,26.41,76.75,4.47,2.4
2013,2,15,27.3,71.0,3.8,0.39
2013,2,16,27.9,70.62,2.52,0.08
2013,2,17,28.33,68.88,2.13,1.95
2013,2,18,27.22,76.12,1.95,7.47
2013,2,19,27.88,71.5,0.97,7.45
2013,2,20,28.87,67.69,1.94,0.66
2013,2,21,29.04,59.94,2.55,0.0
2013,2,22,28.3,60.88,3.05,0.0
2013,2,23,28.15,60.88,2.56,0.0
2013,2,24,28.28,61.81,2.41,0.0
2013,2,25,28.48,59.62,1.95,0.0
2013,2,26,28.46,54.5,1.87,0.0
2013,2,27,29.15,50.94,1.46,0.0
2013,2,28,29.23,53.75,1.67,0.0
2013,3,1,29.58,55.94,1.56,0.0
2013,3,2,29.14,58.25,2.09,0.0
2013,3,3,29.16,54.81,2.34,0.0
2013,3,4,29.33,57.5,2.36,0.01
2013,3,5,28.55,70.75,4.42,4.06
2013,3,6,28.5,74.12,4.14,1.12
2013,3,7,29.26,68.81,4.55,0.55
2013,3,8,28.67,72.19,2.34,3.79
2013,3,9,28.05,77.75,2.09,21.88
2013,3,10,28.98,70.44,1.87,0.65
2013,3,11,29.42,66.06,1.63,1.66
2013,3,12,29.32,61.94,1.59,0.22
2013,3,13,29.65,64.12,1.31,0.49
2013,3,14,29.63,61.62,1.16,0.45
2013,3,15,29.49,63.56,1.74,0.7
2013,3,16,27.96,74.5,2.6,28.82
2013,3,17,28.31,71.69,2.53,4.44
2013,3,18,29.33,64.06,1.96,0.0
2013,3,19,29.39,66.25,1.3,0.0
2013,3,20,29.85,63.38,1.51,0.0
2013,3,21,30.05,60.69,1.32,0.0
2013,3,22,30.07,57.81,1.37,0.04
2013,3,23,29.6,62.44,1.45,0.06
2013,3,24,29.9,64.0,1.79,0.14
2013,3,25,29.13,69.19,1.95,5.61
2013,3,26,28.29,75.88,1.96,5.14
2013,3,27,28.87,71.19,1.73,0.27
2013,3,28,29.05,71.38,1.94,0.0
2013,3,29,29.03,73.56,3.03,0.0
2013,3,30,29.11,72.94,3.43,0.0
2013,3,31,29.5,69.69,3.22,0.0
2013,4,1,29.42,69.12,3.14,0.0
2013,4,2,29.37,71.06,3.38,0.0
2013,4,3,29.26,71.25,2.66,0.0
2013,4,4,29.13,74.5,3.88,0.0
2013,4,5,28.75,75.06,3.31,0.0
2013,4,6,29.06,73.31,4.36,0.01
2013,4,7,29.28,72.31,4.09,0.06
2013,4,8,29.98,70.44,2.61,0.11
2013,4,9,29.55,70.19,2.05,5.65
2013,4,10,29.44,67.94,2.1,2.67
2013,4,11,29.25,71.38,2.95,0.34
2013,4,12,30.04,70.81,2.49,0.45
2013,4,13,29.66,72.5,2.52,0.62
2013,4,14,28.84,75.81,2.59,4.78
2013,4,15,28.05,82.81,3.56,19.96
2013,4,16,28.85,76.44,4.48,2.15
2013,4,17,29.13,73.62,4.2,0.0
2013,4,18,29.17,71.0,4.4,0.0
2013,4,19,29.35,68.56,4.43,0.0
2013,4,20,28.91,70.44,4.35,0.0
2013,4,21,28.73,71.0,3.38,0.01
2013,4,22,28.61,69.06,2.39,0.01
2013,4,23,29.33,68.5,2.26,0.0
2013,4,24,29.57,70.38,2.34,0.09
2013,4,25,28.78,76.38,2.33,0.35
2013,4,26,28.94,74.56,1.35,0.53
2013,4,27,29.39,71.5,1.5,2.34
2013,4,28,29.58,71.94,2.85,1.79
2013,4,29,29.62,74.5,4.06,0.58
2013,4,30,28.64,83.81,2.66,17.75
2013,5,1,28.13,84.0,1.8,12.97
2013,5,2,28.14,80.62,2.57,2.66
2013,5,3,28.45,80.38,3.69,1.07
2013,5,4,28.8,80.94,4.03,0.39
2013,5,5,28.33,79.75,4.16,0.19
2013,5,6,28.61,83.12,3.78,8.87
2013,5,7,28.41,82.81,3.91,3.62
2013,5,8,28.4,82.06,4.24,8.65
2013,5,9,28.55,81.69,4.23,6.06
2013,5,10,28.97,81.19,4.27,1.98
2013,5,11,28.93,81.0,4.51,0.39
2013,5,12,27.94,83.38,5.45,0.34
2013,5,13,27.2,80.5,5.02,2.95
2013,5,14,27.76,78.81,5.02,1.23
2013,5,15,28.79,74.69,5.4,0.02
2013,5,16,28.83,70.81,4.6,0.01
2013,5,17,28.52,74.69,4.23,0.01
2013,5,18,28.2,76.31,3.38,0.01
2013,5,19,28.88,78.88,3.09,0.02
2013,5,20,28.55,80.62,3.52,0.07
2013,5,21,28.23,75.69,3.42,0.44
2013,5,22,28.05,80.25,4.71,8.52
2013,5,23,28.04,81.88,4.88,4.49
2013,5,24,28.49,81.0,5.23,5.15
2013,5,25,27.91,80.94,5.48,10.33
2013,5,26,27.82,79.94,4.99,5.52
2013,5,27,27.26,80.5,4.46,1.62
2013,5,28,27.73,78.81,4.8,0.72
2013,5,29,27.99,79.38,4.93,0.58
2013,5,30,28.08,80.0,4.59,1.16
2013,5,31,27.33,80.62,5.12,20.25
2013,6,1,27.13,81.5,5.13,24.11
2013,6,2,26.6,83.19,6.1,18.82
2013,6,3,26.74,85.31,5.68,30.21
2013,6,4,27.24,84.38,4.71,5.27
2013,6,5,27.77,82.19,4.83,3.24
2013,6,6,27.54,82.56,4.8,8.69
2013,6,7,26.86,87.12,5.34,18.54
2013,6,8,25.99,86.69,5.77,34.98
2013,6,9,26.4,89.0,4.66,13.74
2013,6,10,27.02,84.62,4.88,3.99
2013,6,11,26.73,89.62,5.25,18.37
2013,6,12,26.05,88.0,5.27,18.49
2013,6,13,26.17,90.0,5.26,10.7
2013,6,14,26.76,90.38,5.72,6.66
2013,6,15,26.44,92.0,5.52,24.91
2013,6,16,26.13,92.12,4.52,30.96
2013,6,17,25.66,92.56,4.07,20.58
2013,6,18,25.86,91.62,4.27,10.04
2013,6,19,25.79,91.56,5.18,20.18
2013,6,20,25.82,89.88,4.8,12.85
2013,6,21,25.74,91.19,4.95,17.12
2013,6,22,25.54,89.0,5.59,18.75
2013,6,23,26.02,90.75,5.27,27.53
2013,6,24,26.49,89.88,5.35,11.72
2013,6,25,26.38,90.19,4.16,11.64
2013,6,26,25.94,91.44,3.57,7.43
2013,6,27,26.01,90.94,3.58,2.02
2013,6,28,25.77,91.12,3.08,0.9
2013,6,29,25.58,89.81,3.46,0.56
2013,6,30,25.42,91.06,3.68,8.32
2013,7,1,24.96,89.88,4.2,5.65
2013,7,2,25.61,91.94,4.47,8.29
2013,7,3,25.81,91.44,4.27,6.6
2013,7,4,25.82,91.69,4.3,5.29
2013,7,5,25.77,91.12,4.11,2.07
2013,7,6,25.86,89.0,4.72,4.87
2013,7,7,25.65,88.19,5.03,12.56
2013,7,8,25.35,90.31,4.62,18.8
2013,7,9,25.48,88.62,4.79,13.88
2013,7,10,25.32,88.38,5.44,10.71
2013,7,11,25.3,89.44,4.28,2.38
2013,7,12,25.4,89.31,4.47,5.28
2013,7,13,25.13,91.06,3.91,3.32
2013,7,14,25.68,91.06,4.09,9.88
2013,7,15,25.68,90.12,4.88,3.45
2013,7,16,25.42,91.25,4.23,3.82
2013,7,17,25.47,92.06,3.27,13.22
2013,7,18,25.44,91.56,3.77,11.86
2013,7,19,25.31,88.5,4.17,13.02
2013,7,20,25.3,91.56,3.76,6.49
2013,7,21,25.15,91.5,4.23,5.15
2013,7,22,25.26,91.12,4.55,10.58
2013,7,23,25.57,93.06,3.81,12.45
2013,7,24,25.52,91.44,4.23,11.76
2013,7,25,25.18,92.56,3.54,9.25
2013,7,26,25.36,92.19,2.68,12.99
2013,7,27,25.3,91.94,3.3,4.89
2013,7,28,25.66,90.56,4.04,0.78
2013,7,29,25.07,90.25,4.37,0.46
2013,7,30,25.3,92.56,3.22,0.07
2013,7,31,25.47,92.0,3.77,0.61
